text,is_rumor,user.handle,topic,label,cleaned_tweet,word_count
"So, many of those calling for transparency yesterday are condemning police for what they released today. Can’t have it both ways. #ferguson",0,stephenfhayes,ferguson,not_rumour,"So, many of those calling for transparency yesterday are condemning police for what they released today. Cant have it both ways. ferguson",22
"So since we now know the officer knew nothing abt a robbery, we must ask why those tapes were released? #Ferguson. But we know why.",1,ProfessorCrunk,ferguson,rumour,"So since we now know the officer knew nothing abt a robbery, we must ask why those tapes were released? Ferguson. But we know why.",25
"Grand Mufti Prof. Ibrahim Abu Mohamed has condemned the siege in Sydney as a ""criminal act"" denounced by Islam #7News http://t.co/qlc374dICq",0,KristyMayr7,sydneysiege,not_rumour,"Grand Mufti Prof. Ibrahim Abu Mohamed has condemned the siege in Sydney as a ""criminal act"" denounced by Islam 7News",20
BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,1,newscomauHQ,sydneysiege,rumour,BREAKING Live coverage of hostage situation unfolding in Sydney's Martin Place,11
"Our phone lines are open 24/7 for your use, if you need someone to talk to.  613-238-3311 #Ottawa",0,DistressCentreO,ottawashooting,not_rumour,"Our phone lines are open 24 7 for your use, if you need someone to talk to. 613-238-3311 Ottawa",19
"‘If liberty means anything at all, it means the right to tell people what they do not want to hear’ George Orwell #JeSuisCharlie",0,PenguinUKBooks,charliehebdo,not_rumour,"If liberty means anything at all, it means the right to tell people what they do not want to hear George Orwell JeSuisCharlie",23
New South Wales Police confirms the siege in a Lindt cafe in Sydney is over #sydneysiege,0,SkyNewsBreak,sydneysiege,not_rumour,New South Wales Police confirms the siege in a Lindt cafe in Sydney is over sydneysiege,16
Police confirm 'several' shootings in Ottawa; PM safe; downtown buildings in lockdown http://t.co/WX22NpkCFs http://t.co/FlvvBW7Cu2,1,globeandmail,ottawashooting,rumour,Police confirm 'several' shootings in Ottawa PM safe downtown buildings in lockdown,12
For the 1st time since World War II there’ll be no Friday service in the Paris Grand Synagogue. At loss of words. #JeSuisJuif #JeSuisCharlie,0,zeevs,charliehebdo,not_rumour,For the 1st time since World War II therell be no Friday service in the Paris Grand Synagogue. At loss of words. JeSuisJuif JeSuisCharlie,24
"KEY: Nothing in Wilson's story in new autopsy says he feared for his life or life of another, which is only legal justification for shooting",0,LisaBloom,ottawashooting,not_rumour,"KEY Nothing in Wilson's story in new autopsy says he feared for his life or life of another, which is only legal justification for shooting",25
#BREAKING: #Germanwings Airbus A320 crew sent distress signal before French Alps crash - reports http://t.co/JLDCz6AhFR,1,Independent,germanwings-crash,rumour,BREAKING Germanwings Airbus A320 crew sent distress signal before French Alps crash - reports,14
"Details of attacks on Muslim community in France, grenades, &amp; shootings in aftermath of the #CharlieHebdo attack http://t.co/4u5fsWL75w",0,AamerAnwar,charliehebdo,not_rumour,"Details of attacks on Muslim community in France, grenades, amp shootings in aftermath of the CharlieHebdo attack",17
@seldomherd @TomBeyer7 CBC Toronto quoted you: Pop-up Prince in Toronto? Social media speculates http://t.co/KnbVMG4enZ #cbcto,1,CBCToronto,prince-toronto,rumour,CBC Toronto quoted you Pop-up Prince in Toronto? Social media speculates cbcto,12
The #CharlieHebdo massacre brothers have been killed. Full story here: http://t.co/s7KfpU7vqb http://t.co/jFCrKaZ3DL,1,SunNewsdesk,charliehebdo,rumour,The CharlieHebdo massacre brothers have been killed. Full story here,10
The little weapon! #CharlieHebdo #cartoon http://t.co/VFFZD2f8Rz,0,satishacharya,charliehebdo,not_rumour,The little weapon! CharlieHebdo cartoon,5
"RT @LucilleClerc: Break one, thousand will rise #CharlieHebdo #JeSuisCharlie #raiseyourpencilforfreedom http://t.co/j6eGzOB6lk",0,SupTulum,charliehebdo,not_rumour,"Break one, thousand will rise CharlieHebdo JeSuisCharlie raiseyourpencilforfreedom",8
Terror has no religion. Prophet has been Avenged. #CharlieHebdo #ParisShooting http://t.co/pi4ttSdQs3,0,ivivekbansal,charliehebdo,not_rumour,Terror has no religion. Prophet has been Avenged. CharlieHebdo ParisShooting,10
UPDATE: A lockdown at the Rideau Centre in Ottawa has been lifted.,1,CP24,ottawashooting,rumour,UPDATE A lockdown at the Rideau Centre in Ottawa has been lifted.,12
"As a monarchist, I'm excited to learn that the Prince will be in #Toronto tonight. Perhaps he'll autograph my cricket bat! #TOpoli",1,TOMayorTroy,prince-toronto,rumour,"As a monarchist, I'm excited to learn that the Prince will be in Toronto tonight. Perhaps he'll autograph my cricket bat! TOpoli",22
7) #MikeBrown was approached for mouthing off to a cop (both  #Ferguson PD &amp; eyewitness testimonies reflect this). NOT as a robbery suspect,1,DreadlockDipset,ferguson,rumour,7 MikeBrown was approached for mouthing off to a cop both Ferguson PD amp eyewitness testimonies reflect this . NOT as a robbery suspect,24
No more hand-wringing and fence-sitting. To support #CharlieHebdo and #FreedomOfSpeech we must publish their images. http://t.co/N2M2bzT6ao,0,JonnnyBest,charliehebdo,not_rumour,No more hand-wringing and fence-sitting. To support CharlieHebdo and FreedomOfSpeech we must publish their images.,15
"SYDNEY ATTACK
- Hostages at Sydney cafe
- Up to 20 hostages
- Up to 2 gunmen
- Hostages seen holding ISIS flag
DEVELOPING..",1,PzFeed,sydneysiege,rumour,SYDNEY ATTACK - Hostages at Sydney cafe - Up to 20 hostages - Up to 2 gunmen - Hostages seen holding ISIS flag DEVELOPING..,24
"Charlie Hebdo, we love you",0,thedailymash,charliehebdo,not_rumour,"Charlie Hebdo, we love you",5
JUST IN: 2 women have just run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/n5vhI5DsZg,1,ABC,sydneysiege,rumour,JUST IN 2 women have just run from Sydney cafe during ongoing hostage situation -,15
"Flag held by Sydney hostage often used by Jabhat Al-Nusra &amp; other armed Islamist groups, but not ISIS, expert says http://t.co/ZtjDvjTt9c",1,NBCNews,sydneysiege,rumour,"Flag held by Sydney hostage often used by Jabhat Al-Nusra amp other armed Islamist groups, but not ISIS, expert says",20
CBC News Ottawa has independently confirmed that the gunman who was shot and killed is Michael Zehaf-Bibeau. #cbcOTT #OTTnews,1,CBCOttawa,ottawashooting,rumour,CBC News Ottawa has independently confirmed that the gunman who was shot and killed is Michael Zehaf-Bibeau. cbcOTT OTTnews,19
"Police have thrown something at the crowd. Not sure what tho. Protester says ""they have enough bullets for everybody down here #Ferguson",1,Nettaaaaaaaa,ferguson,rumour,"Police have thrown something at the crowd. Not sure what tho. Protester says ""they have enough bullets for everybody down here Ferguson",22
"""There are no jokes in Islam."" -Ayatollah Khomeini 
""Every joke is a tiny revolution."" -George Orwell #CharlieHebdo",0,Gavin_McInnes,charliehebdo,not_rumour,"""There are no jokes in Islam."" -Ayatollah Khomeini ""Every joke is a tiny revolution."" -George Orwell CharlieHebdo",17
"Asked why he released surveillance video of robbery, Chief Jackson responds, ""because the press asked for it."" #MikeBrown #Ferguson",1,tjholmes,ferguson,rumour,"Asked why he released surveillance video of robbery, Chief Jackson responds, ""because the press asked for it."" MikeBrown Ferguson",19
➟ http://t.co/aWMUyu93fj » UPDATE » 692 Charlie Hebdo  Charlie Hebdo shooting: arrests made as police hunt for suspects – live updates #Cha…,0,barbjonn,charliehebdo,not_rumour,UPDATE 692 Charlie Hebdo Charlie Hebdo shooting arrests made as police hunt for suspects live updates Cha,17
Australia's reaction to the #sydneysiege is magnificent #illridewithyou http://t.co/4REoJBzPxD http://t.co/FLkzYFxTc3,0,Independent,sydneysiege,not_rumour,Australia's reaction to the sydneysiege is magnificent illridewithyou,8
Cops gun down a 17-year-old in front of you &amp; lock down your neighborhood with scores of armed cops because THEY feel threatened #Ferguson,0,GrooveSDC,ferguson,not_rumour,Cops gun down a 17-year-old in front of you amp lock down your neighborhood with scores of armed cops because THEY feel threatened Ferguson,24
"BREAKING: Gunfire at store in Porte de Vincennes, eastern Paris - reports http://t.co/cI8cztQjE6",1,RT_com,charliehebdo,rumour,"BREAKING Gunfire at store in Porte de Vincennes, eastern Paris - reports",12
Full White House statement on Obama's call to #Ottawa http://t.co/7UAGgehJms,1,MPwrites,ottawashooting,rumour,Full White House statement on Obama's call to Ottawa,9
"French leader: Attack that killed 11 at Paris newspaper an act of terror, other attacks thwarted in recent weeks: http://t.co/9rrqfEaQj5",1,AP,charliehebdo,rumour,"French leader Attack that killed 11 at Paris newspaper an act of terror, other attacks thwarted in recent weeks",19
JUST IN: Police confirm to @ABC there is a second hostage situation underway in eastern Paris,1,ABC,charliehebdo,rumour,JUST IN Police confirm to there is a second hostage situation underway in eastern Paris,15
"Every time the police talk, their story changes. I hate it. #Ferguson",1,Nettaaaaaaaa,ferguson,rumour,"Every time the police talk, their story changes. I hate it. Ferguson",12
#OttawaShooting situation is fluid and ongoing.  Remain vigilant and aware. Tip line 613-236-1222 x5493 c: @RCMP_Nat_Div ^JT,0,RCMPONT,ottawashooting,not_rumour,OttawaShooting situation is fluid and ongoing. Remain vigilant and aware. Tip line 613-236-1222 x5493 c JT,16
St. Louis area police forces are less diverse than communities they serve. By the numbers - http://t.co/L0svzVrZue #Ferguson #STL,0,stlpublicradio,ferguson,not_rumour,St. Louis area police forces are less diverse than communities they serve. By the numbers - Ferguson STL,18
Best journalistic answer to terrorist attack on #CharlieHebdo is for news outlets to publish #CharlieHebdo cartoons on  websites/front pages,0,BenWeinthal,charliehebdo,not_rumour,Best journalistic answer to terrorist attack on CharlieHebdo is for news outlets to publish CharlieHebdo cartoons on websites front pages,20
"Despite the latest blunder of the #Ferguson police department, I am hopeful for another night of #PeaceInFerguson.",0,AntonioFrench,ferguson,not_rumour,"Despite the latest blunder of the Ferguson police department, I am hopeful for another night of PeaceInFerguson.",17
GERMAN NEWS REPORT: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’ http://t.co/JDZ3vZuO2k http://t.co/NqHmAGt6Mf,1,MarcHilliker,germanwings-crash,rumour,GERMAN NEWS REPORT Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT Hero of Islamic State,14
These surveillance images were taken at a convenience store 10 min. Before #MichaelBrown was shot Sat. #Ferguson http://t.co/mnReDcRfzz,1,brettblumekmox,ferguson,rumour,These surveillance images were taken at a convenience store 10 min. Before MichaelBrown was shot Sat. Ferguson,17
Armed French Police At Trocadero In Paris http://t.co/ZpJZ7M5ns3,1,SkyNews,charliehebdo,rumour,Armed French Police At Trocadero In Paris,7
At least two killed in hostage drama east of Paris. Photo @MartinBureau1 #AFP http://t.co/ZvcbbTgvNm,1,AFPphoto,charliehebdo,rumour,At least two killed in hostage drama east of Paris. Photo AFP,12
"Shooting at #CharlieHebdo ""an attack on freedom"", says Dominque Moisi, Parisian political analyst: http://t.co/B3AvGBwp82",0,bbc5live,charliehebdo,not_rumour,"Shooting at CharlieHebdo ""an attack on freedom"", says Dominque Moisi, Parisian political analyst",13
The Australian Muslim community love their home and worked hard to dispel myths. I hope they do not suffer because of this. #sydneysiege,0,danielle_jenni,sydneysiege,not_rumour,The Australian Muslim community love their home and worked hard to dispel myths. I hope they do not suffer because of this. sydneysiege,23
"#UPDATE: Car chase, hostage drama as Paris massacre suspects cornered http://t.co/G958ogOrXZ",1,AFP,charliehebdo,rumour,"UPDATE Car chase, hostage drama as Paris massacre suspects cornered",10
IMAGE: .@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/MoG0h2Dvaq,1,rConflictNews,germanwings-crash,rumour,IMAGE . altitude amp speed chart of 4U9525. Aircraft entered a steep but constant descent.,15
Imagine if the people lining up at Massey Hall for Prince found out that some lines got crossed &amp; it's actually a secret Nickleback show?,1,dustincohen,prince-toronto,rumour,Imagine if the people lining up at Massey Hall for Prince found out that some lines got crossed amp it's actually a secret Nickleback show?,25
Worth pointing most victims of jihadist violence are people of the Islamic faith http://t.co/408eV4PsJM #sydneysiege http://t.co/Hj13MKH80Y,0,rConflictNews,sydneysiege,not_rumour,Worth pointing most victims of jihadist violence are people of the Islamic faith sydneysiege,14
Gunman in third shootout reportedly same man who killed police officer in this attack on Thurs http://t.co/BbPuxPz8Fk http://t.co/0ZviEoZLtN,1,SkyNews,charliehebdo,rumour,Gunman in third shootout reportedly same man who killed police officer in this attack on Thurs,16
BREAKING: Pilot on #Germanwings flight left cockpit before plane’s descent and couldn’t get back in: New York Times http://t.co/dZiWRFli74,1,TorontoStar,germanwings-crash,rumour,BREAKING Pilot on Germanwings flight left cockpit before planes descent and couldnt get back in New York Times,18
"Police: 2 hostage situations near Paris believed to be related to the #CharlieHebdo attack: http://t.co/IbjiiBfUZ8
https://t.co/tY3VFOtLDQ",0,CNN,charliehebdo,not_rumour,Police 2 hostage situations near Paris believed to be related to the CharlieHebdo attack,14
"Young black victims are killed twice in America―once by gun, second by media. Let the victim be the victim this time. #Ferguson",0,capetownbrown,ferguson,not_rumour,"Young black victims are killed twice in Americaonce by gun, second by media. Let the victim be the victim this time. Ferguson",22
Being Black in this country is dangerous business. #Ferguson,0,AngryBlackLady,ferguson,not_rumour,Being Black in this country is dangerous business. Ferguson,9
What we do and don't know about the aftermath of the Charlie Hebdo shooting http://t.co/r7Zo8PQyCM http://t.co/mu7n5BzGhR,0,nytimes,charliehebdo,not_rumour,What we do and don't know about the aftermath of the Charlie Hebdo shooting,14
Police confirm that #sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds http://t.co/nsprnSYTDT,1,Angus_OL,sydneysiege,rumour,Police confirm that sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds,15
"BREAKING: Gunman takes hostages in cafe in Martin Place, Sydney  http://t.co/vj8G6m6VYs",1,DailyMailAU,sydneysiege,rumour,"BREAKING Gunman takes hostages in cafe in Martin Place, Sydney",10
.@pmharper and I have been speaking to some of our allies around the world. The PM will address the nation this evening. #OttawaShooting,1,HonJohnBaird,ottawashooting,rumour,. and I have been speaking to some of our allies around the world. The PM will address the nation this evening. OttawaShooting,23
"Hundreds of Muslims in Sweden celebrate terrorist attack on Charlie Hebdo in France shouting,“Islam will take over the world” @Kelawalababa",0,jayeshdewana12,charliehebdo,not_rumour,"Hundreds of Muslims in Sweden celebrate terrorist attack on Charlie Hebdo in France shouting,Islam will take over the world",19
For people to even try and say that the Paris shootings were staged is disgusting. Ahmed was murdered in broad day light. #JeSuisCharlie,0,TheVampsJames,charliehebdo,not_rumour,For people to even try and say that the Paris shootings were staged is disgusting. Ahmed was murdered in broad day light. JeSuisCharlie,23
Very good on #Putin coup by @CoalsonR: Three Scenarios For A Succession In Russia http://t.co/fotdqxDfEV via @RFERL http://t.co/RdA0giizeb,1,andersostlund,putinmissing,rumour,Very good on Putin coup by Three Scenarios For A Succession In Russia via,14
RED ALERT: #Israel’s former ambassador to #Russia: ‘There are signs of a coup’~ http://t.co/t2BqHTfPmy #wearethepeople #tcot,1,JulieSheats,putinmissing,rumour,RED ALERT Israels former ambassador to Russia There are signs of a coup wearethepeople tcot,15
"The whole ""secret Prince show in Toronto"" is a joke. How dare they let ppl stand out there all day waiting. Total jerk move. By all involved",1,fanvav,prince-toronto,rumour,"The whole ""secret Prince show in Toronto"" is a joke. How dare they let ppl stand out there all day waiting. Total jerk move. By all involved",27
"9/11 attacks, London 7/7 bombings, Madrid, Boston Marathon, Fort Hood, Paris, Oklahoma Beheading... but we're not supposed 2 question Islam?",0,BradThor,charliehebdo,not_rumour,"9 11 attacks, London 7 7 bombings, Madrid, Boston Marathon, Fort Hood, Paris, Oklahoma Beheading... but we're not supposed 2 question Islam?",22
"#Ferguson ""He fit the description"" means ""I can't tell black people apart"" means ""I never look at their faces or their humanity.""",0,sigridellis,ferguson,not_rumour,"Ferguson ""He fit the description"" means ""I can't tell black people apart"" means ""I never look at their faces or their humanity.""",22
The moment the #sydneysiege started. Seems so long ago. Praying it ends soon. http://t.co/WcLvv7cOuL,0,Matt_Macklin7,sydneysiege,not_rumour,The moment the sydneysiege started. Seems so long ago. Praying it ends soon.,13
LIVE: Updates on #SydneySiege via BBC http://t.co/uaz8P27xME http://t.co/oIKC3ZWxKL,0,BBCOS,sydneysiege,not_rumour,LIVE Updates on SydneySiege via BBC,6
The letter from The Independent's Deputy Editor: In solidarity with #CharlieHebdo http://t.co/i6xl68x2lw http://t.co/3FYgFZSX72,0,Independent,charliehebdo,not_rumour,The letter from The Independent's Deputy Editor In solidarity with CharlieHebdo,11
"Front pages from around the world, as publications react to #CharlieHebdo attack: http://t.co/hrslXlve4D via @Newseum http://t.co/ZD62G2klC7",0,USATODAY,charliehebdo,not_rumour,"Front pages from around the world, as publications react to CharlieHebdo attack via",13
MORE: Police official: Hostage-taker at Paris market appears linked to newspaper attack suspects: http://t.co/RHLq7ZcHkE,1,AP,charliehebdo,rumour,MORE Police official Hostage-taker at Paris market appears linked to newspaper attack suspects,13
"Over 6,500 #illridewithyou tweets already - currently 198 Tweets per minute - god love you Sydney",0,trevorlong,sydneysiege,not_rumour,"Over 6,500 illridewithyou tweets already - currently 198 Tweets per minute - god love you Sydney",16
"#CharlieHebdo hostage freed in Dammartin - Kouachi brothers both killed, AFP reports http://t.co/7N7uvClhWY",1,Telegraph,charliehebdo,rumour,"CharlieHebdo hostage freed in Dammartin - Kouachi brothers both killed, AFP reports",12
"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",1,andybankertv,ferguson,rumour,"Store owner told Monday that there was a theft, but said it was not MichaelBrown said it was someone else Ferguson",21
"Snipers, helicopters turn French town Dammartin-en-Goele into warzone. Photo: Dominique Faget #AFP http://t.co/PnQiPlSWN0",0,AFPphoto,charliehebdo,not_rumour,"Snipers, helicopters turn French town Dammartin-en-Goele into warzone. Photo Dominique Faget AFP",12
Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking http://t.co/NQueBlmfOt http://t.co/HedHlyB24X,1,Independent,charliehebdo,rumour,Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking,15
Photos from the manhunt for #CharlieHebdo suspects and ongoing hostage situations: http://t.co/8gxcTgehe5 http://t.co/mTwoTyewbH,0,WSJ,charliehebdo,not_rumour,Photos from the manhunt for CharlieHebdo suspects and ongoing hostage situations,11
"A Muslim woman took her scarf off
out of fear after the Sydney Siege
But she's comforted by strangers
#illridewithyou http://t.co/JYXnCu1xat",0,QueensOfJannah1,sydneysiege,not_rumour,A Muslim woman took her scarf off out of fear after the Sydney Siege But she's comforted by strangers illridewithyou,20
"Please, RT! #CharlieHebdo attack: the next chapters! Via @brasil247 #RespectForMuslims http://t.co/SHEOBaSSdm",0,LatuffCartoons,charliehebdo,not_rumour,"Please, RT! CharlieHebdo attack the next chapters! Via RespectForMuslims",9
Photos from the scene of the Paris shooting at #CharlieHebdo office: http://t.co/dqcYAoG2ku http://t.co/mN0eKhoOK2,0,WSJ,charliehebdo,not_rumour,Photos from the scene of the Paris shooting at CharlieHebdo office,11
"Cartoonists around the world continue to show support for #CharieHebdo, this by famous #DRCongo's Kash #JeSuisCharlie http://t.co/LtVJhnkUwB",0,bbcfessy,charliehebdo,not_rumour,"Cartoonists around the world continue to show support for CharieHebdo, this by famous DRCongo's Kash JeSuisCharlie",16
"Federal grants drive cop militarization: in '12 St. Louis County got Bearcat armored vehicle, other goodies http://t.co/uZymzagDmU #ferguson",0,walterolson,ferguson,not_rumour,"Federal grants drive cop militarization in '12 St. Louis County got Bearcat armored vehicle, other goodies ferguson",17
Armed men were reportedly asking for journalists by name at Charlie Hebdo. Unimaginable..  http://t.co/A11KlzNPnn,1,jessicaelgot,charliehebdo,rumour,Armed men were reportedly asking for journalists by name at Charlie Hebdo. Unimaginable..,13
Gunman in #Sydneysiege identified as Muslim cleric and activist unaffiliated with an organization or party: http://t.co/8WijNL2ZRJ,0,WSJ,sydneysiege,not_rumour,Gunman in Sydneysiege identified as Muslim cleric and activist unaffiliated with an organization or party,15
"Here's my brief statement about the awful events in Paris. Vive Charlie Hebdo!
 http://t.co/kspeTLCQ78",0,SalmanRushdie,charliehebdo,not_rumour,Here's my brief statement about the awful events in Paris. Vive Charlie Hebdo!,13
The area northeast of Paris where shots were fired in the manhunt for Charlie Hebdo attackers http://t.co/0W4gaarWcf http://t.co/4ejWR9SMM4,1,WSJ,charliehebdo,rumour,The area northeast of Paris where shots were fired in the manhunt for Charlie Hebdo attackers,16
This Is What It Sounds Like When Prince Fans Cry. #NoPrinceConcert #Toronto http://t.co/tid8OsOBSn,1,SimonOstler,prince-toronto,rumour,This Is What It Sounds Like When Prince Fans Cry. NoPrinceConcert Toronto,12
"After the Charlie Hebdo attack, we must resist the clash-of-civilisations narrative | Homa Khaleeli http://t.co/6iF3ugDMu3",0,guardian,charliehebdo,not_rumour,"After the Charlie Hebdo attack, we must resist the clash-of-civilisations narrative Homa Khaleeli",13
"This is not a religious or a racial issue, it's an insane individual making insane actions. Dont group good people with the bad #sydneysiege",0,MattTarrant,sydneysiege,not_rumour,"This is not a religious or a racial issue, it's an insane individual making insane actions. Dont group good people with the bad sydneysiege",24
Fans have told me they overheard security saying that Prince's drumkit has already been set up inside Massey Hall in Toronto.,1,tara_deschamps,prince-toronto,rumour,Fans have told me they overheard security saying that Prince's drumkit has already been set up inside Massey Hall in Toronto.,21
#Germanwings Airbus 320 was on its way from Barcelona to Dusseldorf. Disappeared off radar after 11am local time http://t.co/ZPzV2KfigR,0,CBSThisMorning,germanwings-crash,not_rumour,Germanwings Airbus 320 was on its way from Barcelona to Dusseldorf. Disappeared off radar after 11am local time,18
Shot from inside caucus room after shooting @ctvottawa #ottawashooting. http://t.co/JjEWpnbUW7,0,grahamctv,ottawashooting,not_rumour,Shot from inside caucus room after shooting ottawashooting.,8
We are hearing a shooter is still on the loose here in DT Ottawa with a rifle please pray for our police and soldiers #PrayForOttawa,1,GongshowGear,ottawashooting,rumour,We are hearing a shooter is still on the loose here in DT Ottawa with a rifle please pray for our police and soldiers PrayForOttawa,25
"Bob Mankoff, New Yorker cartoon editor #JeSuisCharlie http://t.co/dK40qynqvu",0,dhamini,charliehebdo,not_rumour,"Bob Mankoff, New Yorker cartoon editor JeSuisCharlie",7
Thoughts and prayers to the families and friends of the passengers of Germanwings Flight 9525. Beyond… https://t.co/f51rHVQ4Er,0,geoffjohns,germanwings-crash,not_rumour,Thoughts and prayers to the families and friends of the passengers of Germanwings Flight 9525. Beyond,16
So basically #Ferguson PD hijacked what was supposed to be a press conference about Darren Wilson to call Michael Brown a criminal #NMOS14,1,GrooveSDC,ferguson,rumour,So basically Ferguson PD hijacked what was supposed to be a press conference about Darren Wilson to call Michael Brown a criminal NMOS14,23
"the media didn't even know the video existed, but he just said they requested it? DUDE. #Ferguson",1,ZerlinaMaxwell,ferguson,rumour,"the media didn't even know the video existed, but he just said they requested it? DUDE. Ferguson",17
BREAKING -4C on the #Germanwings crash site. Snow and wind expected in few mins. http://t.co/wFg8KTSve2 http://t.co/nm3JRSZ5da,0,airlivenet,germanwings-crash,not_rumour,BREAKING -4C on the Germanwings crash site. Snow and wind expected in few mins.,14
"Pictured: Ahmed Merabet, hero officer executed in #CharlieHebdo attack http://t.co/kdXVG9ujTs http://t.co/SfRItPotb2",0,MailOnline,charliehebdo,not_rumour,"Pictured Ahmed Merabet, hero officer executed in CharlieHebdo attack",9
60 seconds of #solidarite. @INM_ie #CharlieHebdo #JeSuisCharlie http://t.co/eIKTErJ2dY,0,Independent_ie,charliehebdo,not_rumour,60 seconds of solidarite. CharlieHebdo JeSuisCharlie,6
"White smoke has been spotted above the Kremlin. It seems a new Putin has been chosen. 
#putin #putindead http://t.co/LsoxhIVZA5",0,NashaCanada,putinmissing,not_rumour,White smoke has been spotted above the Kremlin. It seems a new Putin has been chosen. putin putindead,18
#Gurlitt's overlooked heirs want control of his Nazi-era 'degenerate art' estate http://t.co/tmjMjzr5Zr http://t.co/jk0ij9ZmDy,0,dw_culture,gurlitt,not_rumour,Gurlitt's overlooked heirs want control of his Nazi-era 'degenerate art' estate,11
#CharlieHebdo editor-in-chief: 'How people can attack a newspaper. A newspaper is not a weapon of war.' http://t.co/K7ZHV9C27F,0,Independent,charliehebdo,not_rumour,CharlieHebdo editor-in-chief 'How people can attack a newspaper. A newspaper is not a weapon of war.',16
"An unarmed 17 year old kid shot 10 times &amp; once in the HEAD?!?!
Not sure how you can ""spin that"".
#Ferguson",0,edeweysmith,ferguson,not_rumour,"An unarmed 17 year old kid shot 10 times amp once in the HEAD?!?! Not sure how you can ""spin that"". Ferguson",22
This person live-tweeted the killing of Michael Brown in #Ferguson: http://t.co/FMIiEF6ObP,0,mashable,ferguson,not_rumour,This person live-tweeted the killing of Michael Brown in Ferguson,10
Iran condemns #CharlieHebdo massacre?! What about this man on death row... for blogging! http://t.co/H1Kbn2AltW http://t.co/wSeuOMPtuf,0,LisaDaftari,charliehebdo,not_rumour,Iran condemns CharlieHebdo massacre?! What about this man on death row... for blogging!,13
Swiss Museum Deciding on Gurlitt Art Trove: Swiss museum to announce decision on future of collector Gurlitt's... http://t.co/hM4I0qiiZx,0,ShambhaviRouth,gurlitt,not_rumour,Swiss Museum Deciding on Gurlitt Art Trove Swiss museum to announce decision on future of collector Gurlitt's...,17
My family is French. My family is Muslim. I am a journalist. We are grieving. #CharlieHebdo,0,selfstyledsiren,charliehebdo,not_rumour,My family is French. My family is Muslim. I am a journalist. We are grieving. CharlieHebdo,16
Apparently from the comments at German PI – Andreas Lubitz was Muslim convert from his Facebook page http://t.co/5v98FoTCSh,1,slone,germanwings-crash,rumour,Apparently from the comments at German PI Andreas Lubitz was Muslim convert from his Facebook page,16
Did anyone think of comparing the clothes that #MikeBrown was wearing when he was laying on the street to the security footage? #Ferguson,1,TheAnonMessage2,ferguson,rumour,Did anyone think of comparing the clothes that MikeBrown was wearing when he was laying on the street to the security footage? Ferguson,23
Dozens of emergency vehicles waiting on Elizabeth St. Let's hope none need to be used #sydneysiege  http://t.co/Kq1it6sH6k (@braceyjames),0,SkyNewsAust,sydneysiege,not_rumour,Dozens of emergency vehicles waiting on Elizabeth St. Let's hope none need to be used sydneysiege,16
#CharlieHebdo witness - Gunmen told me to tell the media they were Al-Qaeda in Yemen http://t.co/AyDSKynXG2 h/t @chawk228,1,EliotHiggins,charliehebdo,rumour,CharlieHebdo witness - Gunmen told me to tell the media they were Al-Qaeda in Yemen h t,17
"#SydneySiege Latest:
- At least 12 ppl have emerged
- Police just stormed cafe 
- Gunman believed to be a self-proclaimed Islamic ""sheikh""",1,ABC,sydneysiege,rumour,"SydneySiege Latest - At least 12 ppl have emerged - Police just stormed cafe - Gunman believed to be a self-proclaimed Islamic ""sheikh""",23
Reports of shooting at  Dammartin en Goele on route N2 north east of Paris - French media says car chase under way,1,BBCChrisMorris,charliehebdo,rumour,Reports of shooting at Dammartin en Goele on route N2 north east of Paris - French media says car chase under way,22
Map of three #Ottawa locations where police say shots have been fired http://t.co/QrP5bauJcR http://t.co/nutT2VYvpD,1,BBCNewsGraphics,ottawashooting,rumour,Map of three Ottawa locations where police say shots have been fired,12
"Crashed #GermanWings A320 Airbus is 24 years old, ID D-AIPX, first flight was in November 1990 http://t.co/8UPMsinQkX http://t.co/3ggahAQ3Pu",0,SkyNews,germanwings-crash,not_rumour,"Crashed GermanWings A320 Airbus is 24 years old, ID D-AIPX, first flight was in November 1990",16
Uh-oh. Live Nation is saying that there's no Prince show at Massey Hall tonight. http://t.co/IbovDWvjHK,1,blogTO,prince-toronto,rumour,Uh-oh. Live Nation is saying that there's no Prince show at Massey Hall tonight.,14
"what the FUCK are you looking at through a MOUNTED GUN SCOPE. they're PROTESTORS, not insurgents. #Ferguson http://t.co/NGBe1T2AHj",0,BranTheDon_,ferguson,not_rumour,"what the FUCK are you looking at through a MOUNTED GUN SCOPE. they're PROTESTORS, not insurgents. Ferguson",17
