sid,Id,CreatedAt,author_id,OrigTweet,mVader,mRetweets,mLikes,mReplies,mHasURL,mHasMedia,mUFollowers,mUFollowing,mUTweets,mUVader,Rumour,Type of rumour,label,rumour_type,cleaned_tweet,word_count
6867,J1WpjEWe3Apke,2021-11-25 01:41:13+00:00,BW46Z1K,"@RD_Hale_ Are you sure? Look how one of those refugees tried to bomb a hospital for women and children in Liverpool less than a month ago...

Or Manchester Arena... If your family would have died, would you think the same? Your wife? Your newborn?",-0.670478399654806,0,1,1,0,0,497,509,104747,-0.670478399654806,Fake,Refugee bomber,misinformation,Refugee bomber,"Are you sure? Look how one of those refugees tried to bomb a hospital for women and children in Liverpool less than a month ago... Or Manchester Arena... If your family would have died, would you think the same? Your wife? Your newborn?",43
75206,wZ7N4YzZkap3,2017-05-23 10:40:49+00:00,GN3N8P,First victim of terror attack named as 18-year-old Georgina Callander https://t.co/2EoO7Y0VH3,-0.822462893624465,15,26,2,1,0,533640,1121,467591,-0.37271506114442,True,,reliable,,First victim of terror attack named as 18-year-old Georgina Callander,10
80092,wZ7JDAY4qNZ4,2017-05-23 08:19:36+00:00,dnV6oQO,Pro Labour scum claiming the Manchester Arena attack was a Tory False Flag to sway the election https://t.co/byHsmnhHEY,-0.476657605574574,12,5,3,1,1,2585,2524,35238,-0.476657605574574,True,,reliable,,Pro Labour scum claiming the Manchester Arena attack was a Tory False Flag to sway the election,17
3182,vpzzO61XRQLlv,2022-10-30 13:37:04+00:00,V3OWvBqpOVdvk,"@Richard_1942 @Drew29844265 @buddy_hell And if people have forgotten what a real security risk looks like, here's a reminder.... https://t.co/a5GrzSHjeA",0.226347954672536,0,0,1,1,0,266,265,7863,0.106812466838395,True,,unrelated,,"And if people have forgotten what a real security risk looks like, here's a reminder....",15
87971,9Z9qjVazelbQ,2017-05-23 00:20:10+00:00,oZpPxJ1,RT BBCBreaking: Nineteen confirmed dead and about 50 injured in incident being treated as terrorist attack at Manchester Arena …,-0.94130381464628,0,0,0,0,0,291,1111,47603,-0.62226162234358,True,,reliable,,BBCBreaking Nineteen confirmed dead and about 50 injured in incident being treated as terrorist attack at Manchester Arena,18
19513,6o4DEKrjDp1ox,2019-12-18 10:15:32+00:00,QPbmzO,What the actual fuck were these teachers thinking? We have now entered the twilight zone. 🥴 https://t.co/hbdLeE0REu,-0.54232614454664,0,0,0,1,0,239,461,32673,-0.650131436753254,True,,unrelated,,What the actual fuck were these teachers thinking? We have now entered the twilight zone.,15
36566,oqPVxjOj3pEP,2017-12-05 18:44:19+00:00,n9aON4MwVWnl,"A report has revealed that the Manchester Arena Explosion at the Ariana Grande concert COULD'VE been prevented by MI5. I dont want this to be a race/religion related tweet, but if youre on a Terror Watch List, why the hell are you still in the UK? Youre on the list for a reason!",-0.845086238818027,1,6,2,0,0,63949,66610,76555,-0.845086238818027,True,,reliable,,"A report has revealed that the Manchester Arena Explosion at the Ariana Grande concert COULD'VE been prevented by MI5. I dont want this to be a race religion related tweet, but if youre on a Terror Watch List, why the hell are you still in the UK? Youre on the list for a reason!",54
10449,YMn6Ya148ZYMp,2021-05-22 07:49:44+00:00,nbVGoKbZXARJ,Remembering the 22 innocent lives lost four years ago today in the Manchester Arena attack. RIP 🐝 https://t.co/D0olczQwrr,-0.458831467741123,3,8,0,1,1,711,906,7826,-0.458831467741123,True,,reliable,,Remembering the 22 innocent lives lost four years ago today in the Manchester Arena attack. RIP,16
86630,WPJww6QXV3Ax,2017-05-23 02:03:16+00:00,4rJDd6Q,My thoughts and prayers go out to the victim families who were killed from Manchester Arena concert attack.,-0.865760258296458,0,0,0,0,0,44,127,304,-0.865760258296458,True,,reliable,,My thoughts and prayers go out to the victim families who were killed from Manchester Arena concert attack.,18
25122,6QY8opMw7Jdb,2018-11-26 23:41:57+00:00,XXq1p4a,"#crisis10 Members of the public observe a national minute's silence in remembrance of all those who lost their lives in the Manchester Arena attack, on May 25, 2017, in Manchester. @ssfrigerio https://t.co/XeL5A2Zxkv",-0.659727946850383,0,0,0,1,1,9,85,39,-0.659727946850383,True,,reliable,,"crisis10 Members of the public observe a national minute's silence in remembrance of all those who lost their lives in the Manchester Arena attack, on May 25, 2017, in Manchester.",30
46621,V9z9Mj1A004J,2017-05-28 19:01:19+00:00,w8RdJnaBL69a,@ukhomeoffice as a British citizen I believe we are entitled to a statement on this allegation https://t.co/8G5kg4LDtJ,0.273212885294474,0,0,0,1,0,52,216,1430,0.273212885294474,True,,unrelated,,as a British citizen I believe we are entitled to a statement on this allegation,15
14004,wpRK4OOdvKBAv,2020-10-16 06:45:00+00:00,zXd7ll,"Man fitting Salman Abedi's description seen 'praying' before Manchester Arena bombing
https://t.co/Q4noPH2glK",0.361157559257308,5,6,2,1,0,662727,1439,362383,-0.42559874603329,True,,reliable,,Man fitting Salman Abedi's description seen 'praying' before Manchester Arena bombing,11
1594,maxA03EDB8oAv,2023-02-18 23:37:42+00:00,vpEoddP9R04J1,@mjf_michael @Conservatives @SuellaBraverman @RishiSunak 22 children blown up and murdered by a bomb detonated by a migrant “rescued” from the channel. Manchester Arena.,-0.700349291735761,2,5,1,0,0,1608,1760,21559,-0.201189512727673,Fake,Refugee bomber,misinformation,Refugee bomber,22 children blown up and murdered by a bomb detonated by a migrant rescued from the channel. Manchester Arena.,19
74430,xrQYOwZARADE,2017-05-23 11:05:44+00:00,VJ6zEA1DQA07,Tragic and very difficult to understand. Manchester Concert Attack Kills 22; Children Among Dead https://t.co/3ueDwn6vF5,-0.955862978229187,1,0,0,1,0,2643,734,5166,-0.955862978229187,True,,reliable,,Tragic and very difficult to understand. Manchester Concert Attack Kills 22 Children Among Dead,14
67323,6WvLvGEQM74o,2017-05-23 15:32:44+00:00,AK39aQ,BREAKING: Manchester Arena bomber IDENTIFIED as Salman Abedi https://t.co/XBAcUU2wO6 https://t.co/GrPmcaZoV1,0.0,25,22,6,1,1,234887,3819,1049766,-0.519587758203247,True,,reliable,,BREAKING Manchester Arena bomber IDENTIFIED as Salman Abedi,8
66116,DX3XaYObLwYn,2017-05-23 16:24:01+00:00,4mDMmGq,"Peter Hook, who was a founding member of Joy Division and New Order, tweeted his sympathy to other families after... https://t.co/oM2Q0RcryE",0.743037755434939,0,0,0,1,0,1273,574,587784,-0.40103175945506,True,,unrelated,,"Peter Hook, who was a founding member of Joy Division and New Order, tweeted his sympathy to other families after...",20
75002,ronzqp4nAQE4,2017-05-23 10:47:43+00:00,pkVOXqD,British Muslim charity has launched an appeal to raise money for victims of the Manchester attack &amp; their families https://t.co/b4rsDKlUsZ,-0.226347954672536,2,0,0,1,0,2629,3931,18972,-0.226347954672536,True,,reliable,,British Muslim charity has launched an appeal to raise money for victims of the Manchester attack amp their families,19
82957,WPJoOONQGRNq,2017-05-23 06:32:59+00:00,Xpz3bW,"Thoughts and prayers to everyone affected by the attack at #Manchester arena last night. Just so, so sad.",-0.778253322150626,0,1,0,0,0,1396,1810,21055,-0.778253322150626,True,,reliable,,"Thoughts and prayers to everyone affected by the attack at Manchester arena last night. Just so, so sad.",18
74911,GkMKaYwlYKVG,2017-05-23 10:50:38+00:00,aDleQY,@jenniwardell Seemed like a suspicious bag or something: https://t.co/ZhSJO25RH1,0.0,0,1,1,1,0,6108,6388,51287,0.0,True,,unrelated,,Seemed like a suspicious bag or something,7
3275,0WNj444DWe4Pe,2022-10-04 06:45:40+00:00,E4deR6M,@Femi_Sorry I was at Manchester arena the night before the terrorist attack. That alone still lives with me…&amp; this tweet sickens me. For anyone who was there…injured…or the families of those killed they must think you have sunk even lower than your usual bile. You are truly sick.,-0.97053669534378,0,1,0,0,0,553,575,12214,-0.97053669534378,True,,reliable,,I was at Manchester arena the night before the terrorist attack. That alone still lives with me amp this tweet sickens me. For anyone who was thereinjuredor the families of those killed they must think you have sunk even lower than your usual bile. You are truly sick.,48
24023,xoKnDZVbablM,2019-02-22 19:26:24+00:00,dPLa7be,"@Taylor26Susan @HarridenceGary @LeaveEUOfficial @bigphilcampion A 19yr old allegedly lost 2 kids of supposed malnutrition, the mother isn’t exactly underweight. Anyone who believes killing innocent people is justified should never be allowed back. A 16yr old was given asylum after being pulled from the sea went on to bomb Manchester arena!",-0.700349291735761,0,1,0,0,0,3910,3821,30611,-0.700349291735761,Fake,Refugee bomber,misinformation,Refugee bomber,"A 19yr old allegedly lost 2 kids of supposed malnutrition, the mother isnt exactly underweight. Anyone who believes killing innocent people is justified should never be allowed back. A 16yr old was given asylum after being pulled from the sea went on to bomb Manchester arena!",46
43253,3zM69GPJBkbd,2017-06-09 09:26:54+00:00,6oa9KED,LISTEN 2 WORDS OF A'GRANDE'S SONGS! - Mum in Manchester Arena with kids during attack says Theresa May 'betrayed UK' https://t.co/epS87DqBBC,-0.796389070934751,0,0,0,1,0,2663,5000,126985,-0.75193789308028,True,,reliable,,LISTEN 2 WORDS OF A'GRANDE'S SONGS! - Mum in Manchester Arena with kids during attack says Theresa May 'betrayed UK',20
79778,3GLrvYK1mqkd,2017-05-23 08:28:28+00:00,O8OdRJ,#BREAKING: UK police confirm 22 dead after terror incident at Ariana Grande concert. Details on #wbz -  https://t.co/lYSE2x8h99 via @cbsnews,-0.827129996023704,0,0,0,1,0,6274,1135,40287,-0.827129996023704,True,,reliable,,BREAKING UK police confirm 22 dead after terror incident at Ariana Grande concert. Details on wbz - via,18
7259,WBOLBbmoAr8bV,2021-10-25 12:30:35+00:00,pkMXp9b,"..via @SkyNews: Arena bomber had links to serious crime gang in Manchester, MI5 officer tells inquiry https://t.co/XHHOU2IKxk or https://t.co/7j35cmShuJ https://t.co/HS7ru7i7NZ",-0.585881765446162,0,1,0,1,1,5002,2300,2685235,-0.555032036305158,True,,reliable,,"..via Arena bomber had links to serious crime gang in Manchester, MI5 officer tells inquiry or",16
19356,6o4aG19J9QNQD,2020-01-17 10:33:10+00:00,8P0pj4l,"Backlash after Eminem raps about Manchester Arena attack

https://t.co/kYOz8a9KXx

Sent via @updayUK",-0.476657605574574,0,0,0,1,0,3138,2892,221219,-0.465615750528806,True,,reliable,,Backlash after Eminem raps about Manchester Arena attack Sent via,10
57612,0GnDbbPjpqk6,2017-05-24 09:01:58+00:00,axVJeNk,Funny or strange ? Manchester attack latest: Fears of second plot with soldiers to guard Buckingham Palace and ... https://t.co/QckPR9TOlI,-0.636949942926426,0,0,0,1,0,18,137,6502,-0.737503410919392,True,,reliable,,Funny or strange ? Manchester attack latest Fears of second plot with soldiers to guard Buckingham Palace and ...,19
6992,xd9Vd4llKoRjd,2021-11-14 23:09:12+00:00,0xMGm7E,Terrorist attack in London gets worldwide media coverage. Manchester arena terrorist attack gets worldwide coverage.    Suicide bomb attack at #LiverpoolWomens media doesn’t bat an eyelid. Absolutely shocking.,-0.98400444345576,2,24,6,0,0,15,15,1147,-0.98400444345576,True,,reliable,,Terrorist attack in London gets worldwide media coverage. Manchester arena terrorist attack gets worldwide coverage. Suicide bomb attack at LiverpoolWomens media doesnt bat an eyelid. Absolutely shocking.,27
67325,wZ7V7MbE4Yb4,2017-05-23 15:32:32+00:00,d94ZzeE,https://t.co/CGh8HoVyp7 How long did it take @kbennhold @StevenErlanger @CeylanWrites to dig up a muslim who professes shock at this? #tcot,-0.381819167922678,0,0,0,1,0,914,2270,24442,-0.0103308043326853,True,,unrelated,,How long did it take to dig up a muslim who professes shock at this? tcot,16
54477,dMLR0qzVGQPe,2017-05-24 16:23:36+00:00,1PZvkBe,"Yaya Touré and his agent Dimitri Seluk will donate £100,000 to help the victims of the Manchester Arena attack. 👏

#NaijaBet https://t.co/kysi4i4hvW",-0.361157559257308,1,1,0,1,1,24486,4931,43397,-0.361157559257308,True,,reliable,,"Yaya Tour and his agent Dimitri Seluk will donate 100,000 to help the victims of the Manchester Arena attack. NaijaBet",20
25917,vwmoDnMJV9G7,2018-09-28 05:57:44+00:00,47QqMYW,"In a series of tweets @ArianaGrande has asked for ""one okay day"" 💔

She says it's been a ""tough month"" after the death of her ex boyfriend @MacMiller &amp; she's still dealing with the Manchester Arena attack 🐝 #HeartNews https://t.co/FpXPIkLH8Y",-0.7649686210234,0,0,0,1,0,4525,2182,47646,-0.626895653801215,True,,reliable,,"In a series of tweets has asked for ""one okay day"" She says it's been a ""tough month"" after the death of her ex boyfriend amp she's still dealing with the Manchester Arena attack HeartNews",35
43896,Gj01EaQGm3M4,2017-06-06 10:15:21+00:00,qrYkalDmGNoL,"@MuppetV2 sigh... you're an idiot.the chief executive of Ramadhan Foundation / the secretary general of the Muslim Council

https://t.co/ijJNhIoPBC",-0.493914580573631,0,0,1,1,0,6212,5398,8665,-0.493914580573631,True,,unrelated,,sigh... you're an idiot.the chief executive of Ramadhan Foundation the secretary general of the Muslim Council,16
77975,eD8mbMq49VKB,2017-05-23 09:16:23+00:00,9E9DxMN,"But it will instil anger. That anger will not be quelled with words. We demand action be taken to protect our kids.

https://t.co/GqsU0MNv4l",-0.743037755434939,1,1,0,1,0,197,289,14152,-0.743037755434939,True,,unrelated,,But it will instil anger. That anger will not be quelled with words. We demand action be taken to protect our kids.,22
85395,jO3KGeWdqPaP,2017-05-23 03:55:06+00:00,EaqeM3M,"completely shattered by the attack on innocent children and adults at a concert in Manchester Arena 
#PrayForManchester",-0.625831877258073,0,6,0,0,0,173,254,284,-0.625831877258073,True,,reliable,,completely shattered by the attack on innocent children and adults at a concert in Manchester Arena PrayForManchester,17
18914,zRRGdG6OdnZJd,2020-02-06 14:34:16+00:00,wxpG3Eoern83,Manchester Arena attack brother created 'slaughter' email address https://t.co/T9mNbDGDQJ https://t.co/MQGeK18QJj,-0.273212885294474,0,0,0,1,1,11,0,50606,-0.582758677927329,True,,reliable,,Manchester Arena attack brother created 'slaughter' emailaddress,7
41148,wQZ1ADvLm9dR,2017-07-24 13:42:21+00:00,YRWWdl,Ratna Lachman RIP. Statement from @JustWYorkshire https://t.co/CANdSF4yL2 Tributes are invited by email - to tributes@justyorkshire.org.uk,0.0,0,1,0,1,0,35990,10414,287793,-0.246665387886463,True,,unrelated,,Ratna Lachman RIP. Statement from Tributes are invited by email - to tributes.org.uk,13
61454,YrLlnMLzwb1V,2017-05-23 21:23:23+00:00,KLPXRe,Please be safe all friends and family! https://t.co/ysYVeofiiT,0.812604508328942,0,0,0,1,0,82,195,2950,0.812604508328942,True,,unrelated,,Please be safe all friends and family!,7
18859,D66Y6xLK0RwKo,2020-02-07 12:28:52+00:00,wxpG3Eoern83,Manchester Arena attack jurors shown bomber's final movements https://t.co/ZE2IMmVTW4 https://t.co/g3Fa7JefUc,-0.476657605574574,0,0,0,1,1,11,0,50606,-0.582758677927329,True,,reliable,,Manchester Arena attack jurors shown bomber's finalmovements,7
23106,wX0VzBRAmNzR,2019-05-04 21:59:35+00:00,dbq3oeY,Mum of youngest Manchester Arena Islamist attack victim (8) reveals daily struggle. 🇬🇧☪️💥#ArianaGrandeAttack #islamistterrorism #ManchesterArena https://t.co/B81Q60P6Lz,-0.757936728959867,0,0,0,1,0,2298,1437,145676,-0.752610018632938,True,,reliable,,Mum of youngest Manchester Arena Islamist attack victim 8 reveals daily struggle. ArianaGrandeAttack islamistterrorism ManchesterArena,15
81338,DX3WZEwObd3E,2017-05-23 07:29:13+00:00,BzKlPL,Manchester Arena blast: What we know so far https://t.co/L9vwFGQvqE,0.0,0,0,0,1,0,41573,45532,62161,0.0,True,,reliable,,Manchester Arena blast What we know so far,8
42106,0EP81QO68kAY,2017-07-01 12:05:25+00:00,W6YaGYZYxmO0,@GooRee @BBCBreaking So you wouldn't like to have stopped the Manchester Arena attack? A travel ban would have prevented it... #typicalregressiveleft,-0.7184212081071,0,0,1,0,0,22,0,1262,-0.7184212081071,Fake,Refugee bomber,misinformation,Refugee bomber,So you wouldn't like to have stopped the Manchester Arena attack? A travel ban would have prevented it... typicalregressiveleft,19
73486,0GAZbR8Qbw9v,2017-05-23 11:37:31+00:00,xPMnR4E,"Manchester Police director; Manchester Arena blast
• 22 dead
• At least 59 injured
• Suspected suicide attack",-0.910757439810358,0,0,0,0,0,169,151,15627,-0.910757439810358,True,,reliable,,Manchester Police director Manchester Arena blast 22 dead At least 59 injured Suspected suicide attack,15
71045,0GAKMkpDM7Gd,2017-05-23 12:50:28+00:00,wkAQAxa,#news https://t.co/Lmce25zVBQ President Trump Condemns 'Horrible Morning of Death' in UK - New York Times https://t.co/J3iaiLyKOX,-0.89335803114606,0,0,0,1,0,379,1223,66272,-0.44667901557303,True,,unrelated,,news President Trump Condemns 'Horrible Morning of Death' in UK - New York Times,14
5884,j74Mj0eA4xvbP,2022-02-15 14:47:19+00:00,D6Qaz6N,"Conspiracy prediction confirmed: MI5 knew Manchester Arena bomber supported Isis before attack.
 https://t.co/O0oKf1jYeQ",-0.636949942926426,6,13,4,1,0,8081,6196,201413,-0.636949942926426,Fake,Conspiracy,misinformation,Conspiracy,Conspiracy prediction confirmed MI5 knew Manchester Arena bomber supported Isis before attack.,12
75062,6Wv37jKaolGr,2017-05-23 10:45:20+00:00,pxGM6D,At least 22 dead in an attack at an Ariana Grande concert in England https://t.co/5hkI0alDnU,0.0879617410012959,0,0,0,1,0,7839,3100,192136,0.0879617410012959,True,,reliable,,At least 22 dead in an attack at an Ariana Grande concert in England,14
5265,a1aWYwx7KrbvY,2022-04-19 21:49:54+00:00,ew7pzw4Np93Jr,She wanted to attend this concert but sadly passed away in the Manchester Arena Attack in 2017.,-0.709560194985489,0,6,1,0,0,2917,8,1175,-0.709560194985489,True,,reliable,,She wanted to attend this concert but sadly passed away in the Manchester Arena Attack in 2017.,17
33150,00jPY8VxBBzY,2018-03-27 21:00:45+00:00,7mPJ7d1,just saving money as usual working-class lives to matter if the role family were there everything would be perfect https://t.co/3NgKgUp30Q,0.585881765446162,0,0,0,1,0,92,478,3238,0.585881765446162,True,,unrelated,,just saving money as usual working-class lives to matter if the role family were there everything would be perfect,19
74441,z4aLEJq3EVnq,2017-05-23 11:05:23+00:00,1EMYZne,"A fund to support families of those killed/injured in the Manchester Arena attack has already raised nearly £60,000. https://t.co/DR50okxAWV",-0.822462893624465,2,1,0,1,0,463,250,22456,-0.5854253039061,True,,reliable,,"A fund to support families of those killed injured in the Manchester Arena attack has already raised nearly 60,000.",19
3212,wpwWNWNBaxxoP,2022-10-21 07:47:19+00:00,DVAm93z,"@timand2037 Never forget the involvement of the UK government, which supported an Al-Qaeda-inspired group of Libyan extremists on UK soil, allowing them travel to Libya for regime change. One of them went on to bomb the Manchester Arena / Ariana Grande concert.",0.452640399148061,6,24,1,0,0,49,126,2692,0.452640399148061,Fake,Refugee bomber,misinformation,Refugee bomber,"Never forget the involvement of the UK government, which supported an Al-Qaeda-inspired group of Libyan extremists on UK soil, allowing them travel to Libya for regime change. One of them went on to bomb the Manchester Arena Ariana Grande concert.",40
34052,qZn3QXG6JP9o,2018-03-08 22:55:04+00:00,GPQZwK,Both brilliant and emotional to be back at Manchester Arena for the first time since the attack on @ArianaGrande fans - glad to be back - to see @Palomafaith   #OneLoveManchester https://t.co/KIyVRDoJi7,0.7649686210234,1,11,0,1,1,762,348,1023,0.7649686210234,True,,reliable,,Both brilliant and emotional to be back at Manchester Arena for the first time since the attack on fans - glad to be back - to see OneLoveManchester,28
9774,V3jJd79LDM7qx,2021-06-15 14:15:17+00:00,AlVeKd,"🔴 Seven years of red flags.
 
Read the full timeline ⬇️
https://t.co/vK2WE2vG7E https://t.co/AKa71yb6IU",0.0,2,5,1,1,1,3382754,762,532883,-0.591718295446946,True,,unrelated,,Seven years of red flags. Read the full timeline,9
42841,DPwb3BnmRG4v,2017-06-14 16:00:14+00:00,0qGP1lY,"Following last month’s devastating attack on the city, we are now working towards re-opening in early September.

https://t.co/MGCxorJ4sr",-0.812604508328942,280,402,30,1,0,81622,919,21136,-0.441479929869523,True,,reliable,,"Following last months devastating attack on the city, we are now working towards re-opening in early September.",17
88821,WPJVb31K38Kj,2017-05-22 22:52:07+00:00,M3bdVJ6,Praying for everyone in Manchester arena right now! Praying it's not a terrorist attack! 🙏🏼 #manchesterarena,-0.585881765446162,0,1,0,0,0,775,1079,16208,-0.585881765446162,True,,reliable,,Praying for everyone in Manchester arena right now! Praying it's not a terrorist attack! manchesterarena,15
6134,8EYj4qQrkWQwe,2022-01-16 18:24:11+00:00,l8V1Nbj,"@tarynabell @LeAdderNoire check the video inside this article....

https://t.co/EFgoGBi69B",0.0,0,0,0,1,0,259,516,3752,0.0,True,,unrelated,,check the video inside this article....,6
1667,kR1LVMjbw97pE,2023-02-02 13:54:53+00:00,r33DZmp,"@CianSOBrien @n_rh1992 @mtthwhgn @Rubonist @LucyGoBag @Daithi686 Manchester Arena booming 2017
Westminster attack 2017",-0.476657605574574,0,2,0,0,0,628,352,502,-0.476657605574574,True,,reliable,,Manchester Arena booming 2017 Westminster attack 2017,7
1313,V361WNkYYPGxq,2023-03-02 09:11:41+00:00,RDaVPzW,"Andy Vermaut shares:Mosque 'would have done anything' to prevent arena attack: A mosque attended by the Manchester Arena bomber has been accused of turning a ""blind eye"" to extremism. https://t.co/l0xKigB6EH Thank you https://t.co/3Fwo54XUNR",-0.493914580573631,0,0,0,1,1,31321,34506,2213388,-0.574093011610257,True,,reliable,,"Andy Vermaut shares Mosque 'would have done anything' to prevent arena attack A mosque attended by the Manchester Arena bomber has been accused of turning a ""blind eye"" to extremism. Thank you",32
14382,3NM8Ynjex4dj0,2020-09-28 13:18:06+00:00,oppnjw,"A planning application has been submitted today for a memorial to those who lost their lives in the #Manchester Arena terror attack.

Subject to approval, 'Glade of Light' will be located between Manchester Cathedral and Chetham's School of Music.

Here's what it will look like: https://t.co/22zt2Mf7de",-0.493914580573631,2,11,0,1,1,30669,2998,56511,-0.486504230737039,True,,reliable,,"A planning application has been submitted today for a memorial to those who lost their lives in the Manchester Arena terror attack. Subject to approval, 'Glade of Light' will be located between Manchester Cathedral and Chetham's School of Music. Here's what it will look like",45
31342,aBXMGl1V0xKJ,2018-05-18 10:06:36+00:00,9RXP7kv,Manchester Arena attack showed the worst of humanity: Ariana Grande https://t.co/waRtJBwF7B,-0.801995608018326,0,0,0,1,0,165,17,65636,-0.643506235046663,True,,reliable,,Manchester Arena attack showed the worst of humanity Ariana Grande,10
70973,dM4Jw3jYoVME,2017-05-23 12:52:35+00:00,AqmGnbp,"Dear G*d in heaven, if you are there, please guide us to end this senseless violence against noncombatants, Amen. https://t.co/HwUil29g07",0.476657605574574,0,0,0,1,0,299,502,2793,0.476657605574574,True,,unrelated,,"Dear G d in heaven, if you are there, please guide us to end this senseless violence against noncombatants, Amen.",20
8881,AAvQ8vXJrMYNd,2021-07-15 12:56:00+00:00,0WBMJ8xdjYZN6,"Amelia Mae Thompson is an ambassador for @Livs_Trust, which was set up in memory of Olivia Campbell-Hardy

https://t.co/I520qkTdSS",0.401923825269382,0,0,0,1,0,943,119,4702,-0.0815089151607553,True,,unrelated,,"Amelia Mae Thompson is an ambassador for , which was set up in memory of Olivia Campbell-Hardy",17
38804,kjA6K8v3XjWR,2017-09-17 14:03:41+00:00,D1B96rYVP0eo,"@Theo_Pinion @MuslimIQ Sorry about all this Qasim. 
https://t.co/jeKTv0Pbii",-0.0772283284276542,0,0,0,1,0,4975,5150,77199,-0.210216666068253,True,,unrelated,,Sorry about all this Qasim.,5
67972,V9AdY9r81Rbk,2017-05-23 14:59:49+00:00,pkMXp9b,"Manchester Arena bombing: Saffie Rose Roussos, eight, named as second victim of suicide attack – latest https://t.co/gWMNYrlKcM ^Guardian",-0.865760258296458,0,0,0,1,0,5002,2300,2685235,-0.555032036305158,True,,reliable,,"Manchester Arena bombing Saffie Rose Roussos, eight, named as second victim of suicide attack latest Guardian",16
70672,oQkJZjVoKLqY,2017-05-23 13:02:35+00:00,BNwYP6z,President Trump Condemns 'Horrible Morning of Death' in UK - New York Times https://t.co/evmVNJonH9 https://t.co/bjYphrSr8p https://t.co/9gQBlHrYQc,-0.89335803114606,0,0,0,1,1,156,1444,60320,-0.673082762883739,True,,unrelated,,President Trump Condemns 'Horrible Morning of Death' in UK - New York Times,13
44390,V70WJXQV9oaq,2017-06-03 09:02:39+00:00,4PoA7Aq,A 24 yo man's been arrested by police investigating the Manchester Arena terror attack. #HeartNews https://t.co/E3n4vTStPB,-0.862468816257373,2,1,0,1,1,7429,5962,41938,-0.606487651086309,True,,reliable,,A 24 yo man's been arrested by police investigating the Manchester Arena terror attack. HeartNews,15
16058,NW9KnWjoz8JVd,2020-08-13 13:11:54+00:00,xdd4kWx8BOARL,"Watch the Queen, Charles&amp; Camila meet ""victims"" (crisis actors) after Manchester Arena fake bomb. No bomb, No dead, No injured.  UK needs to wake up.
https://t.co/G1S25eupkP",-0.97089465427068,0,0,0,1,0,421,484,5011,-0.800820576998755,Fake,Conspiracy,misinformation,Conspiracy,"Watch the Queen, Charles amp Camila meet ""victims"" crisis actors after Manchester Arena fake bomb. No bomb, No dead, No injured. UK needs to wake up.",26
22001,1QrPEZpzRwxG,2019-05-22 13:00:00+00:00,WObYKAj,"Two years on - never forgotten.

https://t.co/MyAo199FTv",0.169473022703217,0,1,0,1,0,80335,51214,19263,0.006841396943148,True,,unrelated,,Two years on - never forgotten.,6
52382,3GbknRxkzmdz,2017-05-24 22:08:17+00:00,r9kvQ8z7Z3pG,The U.S. Will Have NO Allies Very Soon. https://t.co/jYs3dSJAlE,0.0,0,0,0,1,0,1976,2889,34418,0.0,True,,unrelated,,The U.S. Will Have NO Allies Very Soon.,8
59353,6WvOXxl199qo,2017-05-24 02:38:35+00:00,KQKZW4O,Mothers Alison Howe and Lisa Lees were killed in the Manchester Arena as they waited for their children.  https://t.co/yM1Fvq8Xk0 https://t.co/kyVnMNbv5d,-0.670478399654806,6,3,0,1,1,2697,1132,38621,-0.670478399654806,True,,reliable,,Mothers Alison Howe and Lisa Lees were killed in the Manchester Arena as they waited for their children.,18
65438,V9A7YdxxKbRx,2017-05-23 16:51:26+00:00,XP4V1xx,Payouts to 'Buy as You View' customers #BBC https://t.co/JpyuXrgysi https://t.co/zzAyMhXKAG,0.0,0,0,0,1,1,14866,18489,1139436,-0.105309698753186,True,,unrelated,,Payouts to 'Buy as You View' customers BBC,8
85537,wZ7KDoQr9vj4,2017-05-23 03:40:49+00:00,Jnv3kn,"Jesus, terror attack at Manchester Arena! Scary stuff!",-0.865760258296458,0,0,1,0,0,656,109,13594,-0.865760258296458,True,,reliable,,"Jesus, terror attack at Manchester Arena! Scary stuff!",8
72287,dM4BEZlPvvVz,2017-05-23 12:12:24+00:00,JVlYVjr,"Desperate parents are looking for their Children. The Bastards went after kids! They specificly went after Kids!
https://t.co/OuzbBNKbAb",-0.700349291735761,0,0,0,1,0,891,366,22253,-0.614019422033195,True,,unrelated,,Desperate parents are looking for their Children. The Bastards went after kids! They specificly went after Kids!,17
23411,xMd1mYEwvBz9,2019-04-10 21:47:52+00:00,xE1qzN,Man planned to bomb London mosque in 'revenge' for Manchester attack https://t.co/4Fkm1RMGdb,-0.865760258296458,0,0,0,1,0,19,56,1409,-0.865760258296458,True,,reliable,,Man planned to bomb London mosque in 'revenge' for Manchester attack,11
75356,WPJKXp9PY93X,2017-05-23 10:35:12+00:00,GXnzwvw6OWW8,"President Trump condemned what he called the ""evil losers"" responsible for the Manchester attack https://t.co/02x4WUcxS2",-0.909989136872722,0,0,0,1,0,491,587,53272,-0.646961398464594,True,,reliable,,"President Trump condemned what he called the ""evil losers"" responsible for the Manchester attack",14
85674,eD838jlkBpQe,2017-05-23 03:27:22+00:00,ln00Am,"At least 19 dead, dozens injured in ""appalling suicide attack"" after Ariana Grande concert, UK officials say https://t.co/an4ON8xYjb",-0.854025715788295,8,3,0,1,0,360005,1927,276822,-0.688610121825858,True,,reliable,,"At least 19 dead, dozens injured in ""appalling suicide attack"" after Ariana Grande concert, UK officials say",17
