text,is_rumor,user.handle,topic,label,cleaned_tweet,word_count
St. Louis Co Police tell me ofcr shot a man who pointed handgun at him at Chambers &amp; Sheffingdell at about 1 a.m. Man in critical. #ferguson,1.0,valeriehahn,ferguson,rumour,St. Louis Co Police tell me ofcr shot a man who pointed handgun at him at Chambers amp Sheffingdell at about 1 a.m. Man in critical. ferguson,27
@ZerlinaMaxwell Media knew. Talk of a related robbery has been around since the first day. @Patricialicious,1.0,coreshift,ferguson,rumour,Media knew. Talk of a related robbery has been around since the first day.,14
"@ericdondero @MelissaTweets @DIF1960 @iyad_elbaghdadi 4) ""White"" is not a homogeneous culture. Neither is Islam.",0.0,ViciousValkyrie,charliehebdo,not_rumour,"4 ""White"" is not a homogeneous culture. Neither is Islam.",10
Police search gas station where French media reported #CharlieHebdo suspects allegedly were seen. http://t.co/v9cuXpPIYF,1.0,cnnbrk,unknown,unrelated,Police search gas station where French media reported CharlieHebdo suspects allegedly were seen.,13
"“@ABC: JUST IN: Police confirm to @ABC there is a second hostage situation underway in eastern Paris” unreal, heartbreaking stuff",1.0,evansegerman,unknown,unrelated,"JUST IN Police confirm to there is a second hostage situation underway in eastern Paris unreal, heartbreaking stuff",18
"@stengel The Muslim communities across the world should be shouting at the other religions of the world to say ""These nutters, not with us!""",0.0,djcatrell,charliehebdo,not_rumour,"The Muslim communities across the world should be shouting at the other religions of the world to say ""These nutters, not with us!""",23
@zaibatsu @Politics_PR whatever happened to Officer Friendly?,0.0,jayneflower,ferguson,not_rumour,whatever happened to Officer Friendly?,5
"@itsec75 @meganangelo: ""Getting control"" not so easy, as world as learned. #extremists",0.0,STrimel,charliehebdo,not_rumour,"""Getting control"" not so easy, as world as learned. extremists",10
@DanteB4u @Maggyw519 @orangeseahorse @Alasscan_  I say no more #streetjustice/freekill. No matter who does it.,1.0,DorothyKidd1,ferguson,rumour,I say no more streetjustice freekill. No matter who does it.,11
"@Rose11M9 Quran and sunah doesn't say kill innocent people ,if Islam say that u will never find 1.7 billion muslims around the world ..",0.0,Yr1ma,charliehebdo,not_rumour,"Quran and sunah doesn't say kill innocent people ,if Islam say that u will never find 1.7 billion muslims around the world ..",23
"@cnnbrk 
Murderers aren't martyrs! Terrorism is the devil's religion!",1.0,smaze94357,unknown,unrelated,Murderers aren't martyrs! Terrorism is the devil's religion!,8
@Telegraph Me praying to my dog is no more or less credible than someone praying to Allah.,0.0,steveh444,unknown,unrelated,Me praying to my dog is no more or less credible than someone praying to Allah.,16
"@AlexLittleTN @AsIfUknow Of course this is a smear job...They know this, but did not expect the reaction they are receiving...",1.0,angelme,ferguson,rumour,"Of course this is a smear job...They know this, but did not expect the reaction they are receiving...",18
"@vplus @getnickwright who cares? Not a 1 of u knew the kid or family, zero effect on your lives ZERO!!!!",1.0,Royalsoptimist5,ferguson,rumour,"who cares? Not a 1 of u knew the kid or family, zero effect on your lives ZERO!!!!",18
@CronkiteSays @yeahitsfast Guess that proves they don't care who/what someone is... they just want to kill people.  Nice,1.0,jmjamdg,unknown,unrelated,Guess that proves they don't care who what someone is... they just want to kill people. Nice,17
@MrJamesFortune huh? That makes total sense to me. Spare me....,1.0,adjestil01,ferguson,rumour,huh? That makes total sense to me. Spare me....,9
@decyberdiva Actually... You absolutely can. Mathematically it's true. I don't think melanin has anything to do with it though.,1.0,slow17motion,ferguson,rumour,Actually... You absolutely can. Mathematically it's true. I don't think melanin has anything to do with it though.,18
"@thedailybeast @CEMB_forum He was right in theory, France not being Muslim country, anyone offended could look away or go away. But not kill",0.0,keller_lind,charliehebdo,not_rumour,"He was right in theory, France not being Muslim country, anyone offended could look away or go away. But not kill",21
"@haaretzcom @AhmetHez just stop enough all you groupies with guns, abusive parents, kids who hurt other kids STOP",1.0,NodrugsRussia,unknown,unrelated,"just stop enough all you groupies with guns, abusive parents, kids who hurt other kids STOP",16
@thebahraini @Alliyaiqbal We should let ME explode in its own terror til it tires of the carnage. Only then can it move into the 21st cent.,0.0,rgspol,unknown,unrelated,We should let ME explode in its own terror til it tires of the carnage. Only then can it move into the 21st cent.,24
BREAKING: Explosions heard at store in east Paris where hostages are being held: http://t.co/qB4b5cKvPg http://t.co/Q5MLayjzl3,0.0,cnni,unknown,unrelated,BREAKING Explosions heard at store in east Paris where hostages are being held,13
"@cnnireport @CNN baby carriage, sleeping in bed, walking to the store, wearing my sneakers, working, wearing a certain color, don't shoot",0.0,bigricanman,ferguson,not_rumour,"baby carriage, sleeping in bed, walking to the store, wearing my sneakers, working, wearing a certain color, don't shoot",19
@S3nt13ntB31ng @PoliticsPeach never had a ribbon but I'm not happy abt Benghazi. You Ok with Us Ambassadors being murdered?,0.0,TypoDynamofo,ferguson,not_rumour,never had a ribbon but I'm not happy abt Benghazi. You Ok with Us Ambassadors being murdered?,17
"@GarethCole_36 @policecommander 

Person on left standing calmly holding an Iceland bag doesn't appear in a hurry to escape the situation.",0.0,LemonTartt,unknown,unrelated,Person on left standing calmly holding an Iceland bag doesn't appear in a hurry to escape the situation.,18
@jrp9992 what are people doing out there now?,0.0,tariqnasheed,ferguson,not_rumour,what are people doing out there now?,7
@blakewood24 it's ok world is full of fake people like u who would rather hear happy BS than hard truths to make themselves feel better,1.0,Royalsoptimist5,ferguson,rumour,it's ok world is full of fake people like u who would rather hear happy BS than hard truths to make themselves feel better,24
@AprilGade Well I doubt we'll agree on everything but can respect that.,0.0,RealNinjetta,unknown,unrelated,Well I doubt we'll agree on everything but can respect that.,11
"@SandraHelena39 @charles_gaba @elonjames @AngieinWAState Yeah, stories they are a changin: http://t.co/7jD4zVgnoT",1.0,CallowJ,ferguson,rumour,"Yeah, stories they are a changin",6
@daughterof133 @Slate Islam in't a race though?,0.0,tweetdeanhere,charliehebdo,not_rumour,Islam in't a race though?,5
@stephenkeane233 they're not changing anything. That view is borderline racism and it's the kind of view that creates hatred in society,0.0,kieranwatkins,charliehebdo,not_rumour,they're not changing anything. That view is borderline racism and it's the kind of view that creates hatred in society,20
"@sunny_hundal you said we can be ""offended"" ,you didn't say we can defend. Jesus calm down I'm like 15.",0.0,ZainabMadridsta,charliehebdo,not_rumour,"you said we can be ""offended"" ,you didn't say we can defend. Jesus calm down I'm like 15.",18
"""@smokey: ""You can't jump over a murder &amp; talk to me about some cigars…""  @thereval @newsone #Ferguson"" #KeepingItRealRadio",1.0,TheRevAl,ferguson,rumour,""" ""You can't jump over a murder amp talk to me about some cigars"" Ferguson"" KeepingItRealRadio",16
"@UKIP @2tweetaboutit @Nigel_Farage If you don't see the threat ALL muslims pose to the west then you're a COMPLETE idiot! Ban islam, PERIOD!",0.0,DanKonservative,unknown,unrelated,"If you don't see the threat ALL muslims pose to the west then you're a COMPLETE idiot! Ban islam, PERIOD!",20
"@marcustroy @KushCobain @JDMoss it's a prove that you are not from high culture - you blame the person, not give facts.",0.0,KolaNoch,ferguson,not_rumour,"it's a prove that you are not from high culture - you blame the person, not give facts.",18
@jmnl @Telegraph Un tank sur un camion. Pur hasard ?,1.0,FrenchBarbu,unknown,unrelated,Un tank sur un camion. Pur hasard ?,8
@grasswire Don't suppose you have his reply?,0.0,RFCSwitcheroo,ferguson,not_rumour,Don't suppose you have his reply?,6
@broadway_rams @OpFerguson So? The police originally said he was stopped on a routine patrol. Now it's cause of a robbery. #Notthesame,1.0,Bretagne,ferguson,rumour,So? The police originally said he was stopped on a routine patrol. Now it's cause of a robbery. Notthesame,19
"@helpstring meh, is not an answer it's just meh. So what is the unprejudiced 'right' answer?",1.0,colwight,unknown,unrelated,"meh, is not an answer it's just meh. So what is the unprejudiced 'right' answer?",15
@todpalmer be a journalist and do your research.,0.0,craig_caringer,ferguson,not_rumour,be a journalist and do your research.,7
"@markthomasinfo Going about your everyday life/not letting amoral thugs change behaviour IS as courageous, Mark.. @pennjillette @sahreports",0.0,Cadoret,charliehebdo,not_rumour,"Going about your everyday life not letting amoral thugs change behaviour IS as courageous, Mark..",15
"@halfnelson1973 @cnnbrk US will soon have to buy oil for the gold, and the dollar is the candy wrapper, as beads for the Indians.",1.0,uvlecheniehobby,unknown,unrelated,"US will soon have to buy oil for the gold, and the dollar is the candy wrapper, as beads for the Indians.",22
@cmclymer doubtful. If Brown were poor white trash...they are profiled just as much...no one would give a rat's ass. That's not news.,0.0,LO4UA,ferguson,not_rumour,doubtful. If Brown were poor white trash...they are profiled just as much...no one would give a rat's ass. That's not news.,21
"@countryrose763 @PresReed @Maggyw519 Too busy tut-tutting about ""looting,"" probably. Anything to rationalize injustice. :(",0.0,ultrapeanut,ferguson,not_rumour,"Too busy tut-tutting about ""looting,"" probably. Anything to rationalize injustice.",10
"""Charlie Hebdo: 10 truths that ought to be self-evident but aren’t"" - Me in @spectator 
http://t.co/JgwY2xlmRn",0.0,NickCohen4,charliehebdo,not_rumour,"""Charlie Hebdo 10 truths that ought to be self-evident but arent"" - Me in",14
"@JackofKent @glynmoody Actually ... hilariously, one of the shooters was id'd because his ID fell out of his pocket.",0.0,niczar,charliehebdo,not_rumour,"Actually ... hilariously, one of the shooters was id'd because his ID fell out of his pocket.",17
"@Ian56789  Obvious blatant fact, CARE of his injuries came later to him having his photo taken.",1.0,JeffLee2020,ferguson,rumour,"Obvious blatant fact, CARE of his injuries came later to him having his photo taken.",15
"@TopoC @NBCNews Well, that's a good idea too. But...they're gonna end up life in prison and that means that they're gonna live on taxes...",1.0,kwjpn,unknown,unrelated,"Well, that's a good idea too. But...they're gonna end up life in prison and that means that they're gonna live on taxes...",22
"@createdbyerica @MichaelSkolnik real justice values  life equally, murder =serious repercussions no matter age gender /sexual orientation",0.0,Solokeyno1,ferguson,not_rumour,"real justice values life equally, murder serious repercussions no matter age gender sexual orientation",14
"Rubbish! The qur'an is not set out chronologically, but from longer 2 shorter verses. The later  @GarethTownsend9 @OwenJones84 @asimm_uk",0.0,sportyone11,charliehebdo,not_rumour,"Rubbish! The qur'an is not set out chronologically, but from longer 2 shorter verses. The later",16
“@BET: Prayers for #Ferguson.” Unhelpful tweets.,0.0,adammc123,ferguson,not_rumour,Prayers for Ferguson. Unhelpful tweets.,5
@RanaHarbi @LatuffCartoons the attack against the French cartoonists is not justifiable by any mean and yes it affects all civilized people,0.0,CASAlonso,charliehebdo,not_rumour,the attack against the French cartoonists is not justifiable by any mean and yes it affects all civilized people,19
@NathanHobill @kharelkiran2 @ProSyndicate I don't even consider that a par. Its just random false hate lol,0.0,HDColesy,unknown,unrelated,I don't even consider that a par. Its just random false hate lol,13
"@_vaNessasary not the point I was trying to make. The cop was in the wrong obviously, should lose his job, and go to jail.",1.0,NBully18,ferguson,rumour,"not the point I was trying to make. The cop was in the wrong obviously, should lose his job, and go to jail.",23
@EFF @SteveNixonIP The right to freedom of expression is as important as the right to privacy. Without both we have neither.,0.0,PACC_CCAP,charliehebdo,not_rumour,The right to freedom of expression is as important as the right to privacy. Without both we have neither.,19
@5Forty3 @_anujsinghal wow. Her cert for being a secular gets renewed for life.,0.0,ajayaoc,charliehebdo,not_rumour,wow. Her cert for being a secular gets renewed for life.,11
business first @janna_moon @markthomasinfo @pennjillette @SaHreports then pleasure... AND UNTIL I WIN.. IT'S ALL FUCKING BUSINESS.,0.0,QUaNTRoN_X,charliehebdo,not_rumour,business first then pleasure... AND UNTIL I WIN.. IT'S ALL FUCKING BUSINESS.,12
@PoliticsPeach @EvilLiberal666 @HappyKiller11 @Ray1Moses Not about me About your followers and there misconceptions. I have hard skin too :),0.0,oldtimer1968,ferguson,not_rumour,Not about me About your followers and there misconceptions. I have hard skin too,14
@larryelder : fk yr derailment. This is about the blatant and often sanctioned murder of black men (and women) by cops.,1.0,ajyaphoenix,ferguson,rumour,fk yr derailment. This is about the blatant and often sanctioned murder of black men and women by cops.,19
@cnnbrk @Montel_Williams none of this makes sense. Something doesn't sound right about all of this to me.,1.0,josephdavis9143,unknown,unrelated,none of this makes sense. Something doesn't sound right about all of this to me.,15
@Virtuous_QueenT What station are you watching?,1.0,PostRacialMyAss,ferguson,rumour,What station are you watching?,5
@AntonioFrench The Faces Project paints portraits of children killed by gun violence &amp; donates the portraits to the victim's family.  #STL,0.0,jalinde,ferguson,not_rumour,The Faces Project paints portraits of children killed by gun violence amp donates the portraits to the victim's family. STL,20
@abhijitmajumder Fattu media don't even have guts to question Owaisi.,0.0,InduSarabhai,charliehebdo,not_rumour,Fattu media don't even have guts to question Owaisi.,9
"@wikileaks And some of those who now condemn #CharlieHebdo massacre have themselves bombed TV stations, killed media workers deliberately.",0.0,rk70534,charliehebdo,not_rumour,"And some of those who now condemn CharlieHebdo massacre have themselves bombed TV stations, killed media workers deliberately.",18
"Stay safe, #Ferguson. RT @ryanjreilly: I counted 70+ SWAT officers. Guns trained on crowds. Insanity. http://t.co/5kkGZfX6K7",0.0,YourAnonNews,ferguson,not_rumour,"Stay safe, Ferguson. RT I counted 70 SWAT officers. Guns trained on crowds. Insanity.",14
@FRANCE24 Nous tous on est avec vous. http://t.co/4sCCB3D39h,0.0,issadia34716366,charliehebdo,not_rumour,Nous tous on est avec vous.,6
@RanaHarbi Muslim double standards hit a new low by deflecting from mass murder. @BooAzizi @LatuffCartoons,0.0,Weelittlefishy,charliehebdo,not_rumour,Muslim double standards hit a new low by deflecting from mass murder.,12
"It is speculative, but judging by video &amp; imagery from scene of #CharlieHebdo attack, these gunmen are not amateurs - they look experienced.",0.0,Charles_Lister,charliehebdo,not_rumour,"It is speculative, but judging by video amp imagery from scene of CharlieHebdo attack, these gunmen are not amateurs - they look experienced.",23
@SkyNewsBreak I hope they get shot between the eyes. Bastards,1.0,joshsherwin12,unknown,unrelated,I hope they get shot between the eyes. Bastards,9
@quickshift268 only police have said that-3 eyewitnesses have not. POLICE have confirmed he was unarmed-that's 1 constant fact #Ferguson,1.0,MichaelaAngelaD,ferguson,rumour,only police have said that-3 eyewitnesses have not. POLICE have confirmed he was unarmed-that's 1 constant fact Ferguson,18
@SunNewsdesk Was reading comments on this thread and wondered why there 8 no comment as to what prompted them to do this.,1.0,sahmedmoud,unknown,unrelated,Was reading comments on this thread and wondered why there 8 no comment as to what prompted them to do this.,21
@androoshaw @LisaBloom so you think it is him in the store? I can't tell so no opinion there. The Chief didn't say it was him either. So...,1.0,Till_You,ferguson,rumour,so you think it is him in the store? I can't tell so no opinion there. The Chief didn't say it was him either. So...,25
“@AP: BREAKING: Paris prosecutor: Gunman with hostages in kosher market in eastern Paris; police SWAT on scene.” Ugh.,1.0,JeffAbramo,unknown,unrelated,BREAKING Paris prosecutor Gunman with hostages in kosher market in eastern Paris police SWAT on scene. Ugh.,17
"@AkyolinEnglish fed up with #NotInMyName, #NotMine... stop !",0.0,netchys,charliehebdo,not_rumour,"fed up with NotInMyName, NotMine... stop !",7
"@scgator1414 of course not dumby, he is a fanatic, maybe you need more intellect to understand this",0.0,clydepmusic,unknown,unrelated,"of course not dumby, he is a fanatic, maybe you need more intellect to understand this",16
"@rockermom53 @unpreachedtruth | Agree. They have plenty war-hardware, need to focus on ppl skills &amp; train to serve &amp; protect",1.0,norwind,ferguson,rumour,"Agree. They have plenty war-hardware, need to focus on ppl skills amp train to serve amp protect",17
"@mashable I'm assuming they've given him time to flee town before he is the target, until this is all properly ironed out.",1.0,KAEP555,ferguson,rumour,"I'm assuming they've given him time to flee town before he is the target, until this is all properly ironed out.",21
"FRANCE - PHOTO: Ahmed Merabet, French #Muslim Cop, first victim of #CharlieHebdo attack today. http://t.co/osFUOA9o1F",1.0,World_newsstand,unknown,unrelated,"FRANCE - PHOTO Ahmed Merabet, French Muslim Cop, first victim of CharlieHebdo attack today.",14
@LisaBloom @Anon2earth Lawyer says that Brown's friend confirms that he did take the cigarillos (via. MSNBC),1.0,SloaneBigmouth,ferguson,rumour,Lawyer says that Brown's friend confirms that he did take the cigarillos via. MSNBC,14
@ThePhilCoenen thank you so much for the support! It means a lot! Je t'aime 🇫🇷❤️,0.0,Frantaskians,unknown,unrelated,thank you so much for the support! It means a lot! Je t'aime,13
"@roxyloveslucy @matthew_hunt @Hornyrabbit101 ""No.  Our freedom cannot be murdered.""  That's the headline I can read.  Can't see tiny stuff.",0.0,LucienLafayette,charliehebdo,not_rumour,"""No. Our freedom cannot be murdered."" That's the headline I can read. Can't see tiny stuff.",16
@cldaymon @intelwire @ShirazMaher Previous connections about plot to freed a terrorist involved in 1995 Paris attack. Otherwise not yet.,1.0,JeromePio,unknown,unrelated,Previous connections about plot to freed a terrorist involved in 1995 Paris attack. Otherwise not yet.,16
@SkyNewsBreak ...... I hope it was VERY painful . Rot in hell.,1.0,philippa888,unknown,unrelated,...... I hope it was VERY painful . Rot in hell.,11
@thelittleidiot @mucupurulent so were are the cops in this pick? All i can see is a woman asking the ARMY not to kill her!!!!,0.0,lomas47,ferguson,not_rumour,so were are the cops in this pick? All i can see is a woman asking the ARMY not to kill her!!!!,22
@taslimanasreen @k_tulika kon se chanel par interview aa rha tha,0.0,mahimatyagi,unknown,unrelated,kon se chanel par interview aa rha tha,8
@TheBHolland @CrystalSaidThat No doubt. No one wants renegade cops shooting w/out cause. Facts need to come out 1st before we indict anyone.,0.0,qb_ramirez,ferguson,not_rumour,No doubt. No one wants renegade cops shooting w out cause. Facts need to come out 1st before we indict anyone.,21
"@Andy_Gable the victims at #CharlieHebdo did not get a chance to turn the other cheek.
#EverybodyDrawMohammed http://t.co/N5QuOBhzxV",0.0,shortwave8669,charliehebdo,not_rumour,the victims at CharlieHebdo did not get a chance to turn the other cheek. EverybodyDrawMohammed,15
"@ReutersUS @Reuters Botched PR job by #FergusonPolice -that made matters worse, Brown was killed for no reason.",1.0,Politicolnews,ferguson,rumour,"Botched PR job by FergusonPolice -that made matters worse, Brown was killed for no reason.",15
Latest from printworks where #CharlieHebdo suspects had taken one hostage. #ParisAttacks http://t.co/64ZQoajDw9 http://t.co/LBwxBZMXmM,0.0,SkyNews,unknown,unrelated,Latest from printworks where CharlieHebdo suspects had taken one hostage. ParisAttacks,11
@iyad_elbaghdadi @chris15474 Most people are blaming mad extremists,0.0,Independent_SCO,charliehebdo,not_rumour,Most people are blaming mad extremists,6
@TomMLemon @markbland because there's a curse in it? I'm assuming.,0.0,AdmireLaniya__,ferguson,not_rumour,because there's a curse in it? I'm assuming.,8
.@ArthurAndrews5 @140elect You wouldn't have heard shit about it.,1.0,DostoevskyShade,ferguson,rumour,. You wouldn't have heard shit about it.,8
"@decyberdiva the discrepancy, that would still mean a black man is twice as likely to commit a crime as a white man.",1.0,slow17motion,ferguson,rumour,"the discrepancy, that would still mean a black man is twice as likely to commit a crime as a white man.",21
@KolaNoch @marcburleigh @clochette31000 :) just buy it what they show u. okey?,1.0,mtyss20,unknown,unrelated,just buy it what they show u. okey?,8
@Mike_T_Lopez @tariqnasheed  you have no argument.You are posting fake shit. Shame people have to make up fake stories. #HATRED is that deep,0.0,MrGoLiveMB,ferguson,not_rumour,you have no argument.You are posting fake shit. Shame people have to make up fake stories. HATRED is that deep,20
".@thomasj17431826 @MaydnUSA @LadySandersfarm Rule 1, never bring a whistle to a gun fight!",0.0,V0icefortruth,charliehebdo,not_rumour,". Rule 1, never bring a whistle to a gun fight!",11
@SkyNewsBreak now confirmed to be a false alarm. ....  😶,1.0,_DarkMavis,unknown,unrelated,now confirmed to be a false alarm. ....,8
@No_Cut_Card @afroinstilettos they on the fucc shit fa sho smh,0.0,JayMoBeezy,ferguson,not_rumour,they on the fucc shit fa sho smh,8
@MarkOutMoment89 @WajahatAli Fascist attack is the consequence of western imperialist foreign policy which supports jihadists.,0.0,ismailbahhane,charliehebdo,not_rumour,Fascist attack is the consequence of western imperialist foreign policy which supports jihadists.,13
@BDUTT My bet No way they will print .everyone is pretty scared !!psst.I will count on Bill Maher though @dhume,0.0,gdthot,charliehebdo,not_rumour,My bet No way they will print .everyone is pretty scared !!psst.I will count on Bill Maher though,18
"MT @AP: MORE: Operation to detain massacre suspects unfolding in Dammartin-en-Goele, about 25 miles NE of Paris: http://t.co/ttBrgIuWor",1.0,RicoBushWAVY,unknown,unrelated,"MT MORE Operation to detain massacre suspects unfolding in Dammartin-en-Goele, about 25 miles NE of Paris",16
@ChilledBourbon MT @saladinahmed: Captain America is Black: throwing tear gas back at police in #Ferguson. http://t.co/uGzvBIN42m,0.0,nothingsmonstrd,ferguson,not_rumour,MT Captain America is Black throwing tear gas back at police in Ferguson.,13
@meredithtuqan there was a hearing in the court today. The govt requested the court to vacate the stay order against blocking more sites.,0.0,inspirex,unknown,unrelated,there was a hearing in the court today. The govt requested the court to vacate the stay order against blocking more sites.,22
@Bipartisanism Anonymous jumping into the melee.  NOW things are cookin'!,0.0,DelGirlsHoops,unknown,unrelated,Anonymous jumping into the melee. NOW things are cookin'!,9
@mashable here goes the fukkry now look at his picture.o wait he is black robber black. Has it been confirmed. Or just blow smoke our bum,1.0,TEK_OG,ferguson,rumour,here goes the fukkry now look at his picture.o wait he is black robber black. Has it been confirmed. Or just blow smoke our bum,25
@Animaleyz @agentlinton That's some messed up shit man. Walking down street. Cop goes in reverse. Shoots on way out of car. Then murders kid,1.0,MikeKrupka,ferguson,rumour,That's some messed up shit man. Walking down street. Cop goes in reverse. Shoots on way out of car. Then murders kid,22
@DIANAZOGA @AntonioFrench WHEN?  he became a suspect upon the firing of the fatal shot?,1.0,bonedog84,ferguson,rumour,WHEN? he became a suspect upon the firing of the fatal shot?,12
@TIME the #CharlieHebdo massacre is regretable and strongly condemnable but it is not untrue that radical secularism may be discriminating.,0.0,Madiha_B,charliehebdo,not_rumour,the CharlieHebdo massacre is regretable and strongly condemnable but it is not untrue that radical secularism may be discriminating.,19
@b_judah @NickCohen4 One of these is freedom of expression the other had to be retracted http://t.co/3iM0kcssNc,0.0,FULLY_BADASS,unknown,unrelated,One of these is freedom of expression the other had to be retracted,13
"As such, if true, my earlier ""implication"" is to be disregarded as nonsense... @lweatonNC @jbendery @DanFosterType",1.0,Sarcasshole,ferguson,rumour,"As such, if true, my earlier ""implication"" is to be disregarded as nonsense...",13
@JohnSlater156 @peddoc63 Sell the UN property in NYC to Donald Trump for $1.00 develop into something USEFUL.,0.0,Politix_Junkie,unknown,unrelated,Sell the UN property in NYC to Donald Trump for 1.00 develop into something USEFUL.,15
@JeromePio Thanks 4 the clarification. Many ideas being floated by the media right now. Wish they wouldn't do this. @intelwire @ShirazMaher,1.0,cldaymon,unknown,unrelated,Thanks 4 the clarification. Many ideas being floated by the media right now. Wish they wouldn't do this.,18
@KUHU45 @MichaelSkolnik This is terrible. The police is out of control and needs to be stopped asap.,1.0,BROTHAWEX,ferguson,rumour,This is terrible. The police is out of control and needs to be stopped asap.,15
@jsguntzel @andrewzimmern Your little narrative is unraveling. That tends to happen when you jump to conclusions.,1.0,emmdee22,ferguson,rumour,Your little narrative is unraveling. That tends to happen when you jump to conclusions.,14
@Chusid2015 @DaliaChai @cnnbrk hehe u Jews are good by changing subjects.open another topic. We are talking of anti semitsm and anti islam,1.0,hassanbasmer,unknown,unrelated,hehe u Jews are good by changing subjects.open another topic. We are talking of anti semitsm and anti islam,19
@harts1war @EylonALevy @WelshToy ridiculous. I may not have answers but what you're suggesting is just not right either #twowrongs,0.0,KBslittlesis,unknown,unrelated,ridiculous. I may not have answers but what you're suggesting is just not right either twowrongs,16
".@LOLY2K @Athens_Grease @MauryCompson Resisting arrest, assaulting cop = 2 crimes. If also committed strong arm robbery, then that's three.",1.0,ReleComment,ferguson,rumour,". Resisting arrest, assaulting cop 2 crimes. If also committed strong arm robbery, then that's three.",16
@RichardDeLaGar4 @Bidenshairplugs @mikesmith8026 if white ppl do riot you can bet it won't be burning their own neighborhood. #brains #logic,1.0,HueJasshole,ferguson,rumour,if white ppl do riot you can bet it won't be burning their own neighborhood. brains logic,17
"@rolandsmartin they've been throwing out one lie after another. And none of it makes sense. How was he ""prime suspect"" just minutes after?",1.0,JaJuan_Cofield,ferguson,rumour,"they've been throwing out one lie after another. And none of it makes sense. How was he ""prime suspect"" just minutes after?",22
@nytimes CONGRESS MUST DO SOMETHING.STOP O frm flying arond rath thn protect us. Won't call it Rad Islamic. Stop Gutting our military.,0.0,1776BetsyRoss,unknown,unrelated,CONGRESS MUST DO SOMETHING.STOP O frm flying arond rath thn protect us. Won't call it Rad Islamic. Stop Gutting our military.,21
@NastassiaRX well I'm sure it's more that they slaughtered the young homie than that they're executing military tactics,0.0,KhalifavsKhalil,ferguson,not_rumour,well I'm sure it's more that they slaughtered the young homie than that they're executing military tactics,17
"@SimplyKirk_, stop excusing the police attacks on unarmed people. It’s not right, and it should be illegal.",0.0,Bakari45,ferguson,not_rumour,", stop excusing the police attacks on unarmed people. Its not right, and it should be illegal.",17
@AliShahQalandar have you heard of the ridda wars?,0.0,soulesssniper,charliehebdo,not_rumour,have you heard of the ridda wars?,7
"Instead @TheLoveGuyOfTS everyone wants to get all DOWN and DEPRESSED about it @jasychic Why? @colonelpotter1 Why not, make it ...",0.0,censorednewsnow,ferguson,not_rumour,"Instead everyone wants to get all DOWN and DEPRESSED about it Why? Why not, make it ...",17
@Ilagee Je sais pas pourquoi tu l'as pas trouvée avant...,0.0,Nicochon,unknown,unrelated,Je sais pas pourquoi tu l'as pas trouve avant...,9
@stefandevries can we use your photos? this the ard from germany?,0.0,tagesschau,charliehebdo,not_rumour,can we use your photos? this the ard from germany?,10
@Reuters And 2 or 3 people killed. Unconfirmed.,1.0,PaulGJK,unknown,unrelated,And 2 or 3 people killed. Unconfirmed.,7
@BBCBreaking Gunfire has killed two more people and twenty are injured by bullets #CharlieHebdo #JeSuisCharlie,1.0,BrooksTruth,unknown,unrelated,Gunfire has killed two more people and twenty are injured by bullets CharlieHebdo JeSuisCharlie,14
@TyAmend @mashable @nycjim This information was released conveniently at same time as officer's name. It's called deflection.,1.0,LoftEintentions,ferguson,rumour,This information was released conveniently at same time as officer's name. It's called deflection.,14
@max843 @orangeseahorse @DanteB4u @Alasscan_ Dorian admitted from day 1.Now rumor has it that store never called 911 who called? 911 tape?,1.0,bristola48,ferguson,rumour,Dorian admitted from day 1.Now rumor has it that store never called 911 who called? 911 tape?,17
TOLD YOU!! “@AnonymousPress: Report: #Ferguson Cop ID'd As Unarmed Teen's Killer Left The Area Days Ago,1.0,RazorWireHeart,ferguson,rumour,TOLD YOU!! Report Ferguson Cop ID'd As Unarmed Teen's Killer Left The Area Days Ago,15
"“@kashaf1256: @LouiseMensch U rape someone and then ask them nt to slap u” Rape is a cartoon, killing is 'a slap'. Mental #JeSuisCharlie",0.0,speedkermit,charliehebdo,not_rumour,"U rape someone and then ask them nt to slap u Rape is a cartoon, killing is 'a slap'. Mental JeSuisCharlie",21
@traciethoms this is what they dont understand they have no control over it now the people on the ground are now reporters #freemedia,0.0,christhomaskt,ferguson,not_rumour,this is what they dont understand they have no control over it now the people on the ground are now reporters freemedia,22
"@AmnestyUK @JamilaHanan 
I know that #homosexual &amp; #gays &amp; #Lesiban working in #Amnesty hate #Islam &amp; #Arabs .
#US #EU #UK @UN @CNN #UNSC",0.0,thebahraini,unknown,unrelated,I know that homosexual amp gays amp Lesiban working in Amnesty hate Islam amp Arabs . US EU UK UNSC,20
@TWEETMACJ @PoliticsPeach Absolutely. But knowing they are on camera will make some think twice abt brutality before they act.,0.0,TypoDynamofo,ferguson,not_rumour,Absolutely. But knowing they are on camera will make some think twice abt brutality before they act.,17
"@nickk330 @YourAnonLive If he stole a case of cigars, where were they?",1.0,iRondrea,ferguson,rumour,"If he stole a case of cigars, where were they?",10
"""@akacharleswade: “@CharlesMBlow: Cigarettes on Staten Island. Cigars in #Ferguson. Are these seriously enough to take a life?”""",1.0,SoulfulBrotha,ferguson,rumour,""" Cigarettes on Staten Island. Cigars in Ferguson. Are these seriously enough to take a life?""",16
