text,is_rumor,user.handle,topic,label,cleaned_tweet,word_count
Update - Prosecutor confirms crashed #Germanwings flight co-pilot is Andreas Lubitz and there are strong signs he crashed on purpose,1,SkyNewsBreak,germanwings-crash,rumour,Update - Prosecutor confirms crashed Germanwings flight co-pilot is Andreas Lubitz and there are strong signs he crashed on purpose,20
Route map now being shared by http://t.co/LZkOXadHKa. #4U9525 https://t.co/Hq8KbP2aus,0,BBCRosAtkins,germanwings-crash,not_rumour,Route map now being shared by 4U9525,7
This morning my thoughts and prayers are with all the people on board the #Germanwings flight and their families.,0,ninagarcia,germanwings-crash,not_rumour,This morning my thoughts and prayers are with all the people on board the Germanwings flight and their families.,19
GERMAN NEWS: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’? http://t.co/J8budBthpm via @gatewaypundit,1,gatewaypundit,germanwings-crash,rumour,GERMAN NEWS Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT Hero of Islamic State? via,14
"Airbus plane operated by Lufthansa's Germanwings airline crashes in southern France, officials say - @Reuters http://t.co/by471NAzFg",1,BreakingNews,germanwings-crash,rumour,"Airbus plane operated by Lufthansa's Germanwings airline crashes in southern France, officials say -",14
Lufthansa and Germanwings have established a telephone hotline. The toll-free 00800 11 33 55 77 number is available to all the families...,0,Lufthansa_DE,germanwings-crash,not_rumour,Lufthansa and Germanwings have established a telephone hotline. The toll-free 00800 11 33 55 77 number is available to all the families...,22
"Heart goes out to 148 passengers and crew of Germanwings Airbus A320 that has crashed in French Alps, Southern France http://t.co/K7fmJLRt4G",1,UlrichJvV,germanwings-crash,rumour,"Heart goes out to 148 passengers and crew of Germanwings Airbus A320 that has crashed in French Alps, Southern France",20
"I don't get it ... The #Germanwings flight descended 31.000 feet in 10 minutes and didn't change course at all, acc. to Flightradar data ...",0,Conflict_Report,germanwings-crash,not_rumour,"I don't get it ... The Germanwings flight descended 31.000 feet in 10 minutes and didn't change course at all, acc. to Flightradar data ...",25
“The horror. It’s all there in the sound of Lubitz breathing.” @PGourevitch on the #Germanwings crash: http://t.co/Ek1hiZwR4P,0,NewYorker,germanwings-crash,not_rumour,The horror. Its all there in the sound of Lubitz breathing. on the Germanwings crash,15
"1047 call: DGAC source says pilots called «urgence, urgence» (“emergency, emergency”), as opposed to a mayday call or 7700 squawk. #4U9525",1,thatjohn,germanwings-crash,rumour,"1047 call DGAC source says pilots called urgence, urgence emergency, emergency , as opposed to a mayday call or 7700 squawk. 4U9525",22
BREAKING: Update - AFP: Aviation official says #Germanwings crew did not send a distress signal via @BBCBreaking  - @FlightCrisis,1,airlivenet,germanwings-crash,rumour,BREAKING Update - AFP Aviation official says Germanwings crew did not send a distress signal via -,17
Co-pilot was a fresh convert- http://t.co/paAKWfHdg3,1,USAlivestrong,germanwings-crash,rumour,Co-pilot was a fresh convert-,5
The co-pilot of the Germanwings Airbus was a convert to Islam http://t.co/cXkX67PYQt,1,DrShobha,germanwings-crash,rumour,The co-pilot of the Germanwings Airbus was a convert to Islam,11
"Likely there'll be ""no survivors"" in #Germanwings crash, French President Francois Hollande says. Follow our coverage http://t.co/KH4ZKClfml",0,BBCBreaking,germanwings-crash,not_rumour,"Likely there'll be ""no survivors"" in Germanwings crash, French President Francois Hollande says. Follow our coverage",16
Germanwings Airbus A320 crashes in French Alps: flightradar data shows flight #4U9525 had rapid descent http://t.co/WcNAHONCnQ,1,guardian,germanwings-crash,rumour,Germanwings Airbus A320 crashes in French Alps flightradar data shows flight 4U9525 had rapid descent,15
"Germanwings flight #4U9525 from Barcelona to Dusseldorf has crashed in French Alps.
http://t.co/FHoX6q0GHt
R.I.P. http://t.co/oUOhJrHxko",0,flightradar24,germanwings-crash,not_rumour,Germanwings flight 4U9525 from Barcelona to Dusseldorf has crashed in French Alps. R.I.P.,13
"Germanwings crash plane 'lost signal at 6,800 feet', flight radar shows http://t.co/AjQxaENYSb http://t.co/cgU1GqKYqK",1,itvnews,germanwings-crash,rumour,"Germanwings crash plane 'lost signal at 6,800 feet', flight radar shows",11
.@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/Hl7IVhZCmy,1,AirlineFlyer,germanwings-crash,rumour,. altitude amp speed chart of 4U9525. Aircraft entered a steep but constant descent.,14
Yesterday #4U9525 took exactly the same route so yes it is a normal route! http://t.co/bjRgZomyAb,0,planefinder,germanwings-crash,not_rumour,Yesterday 4U9525 took exactly the same route so yes it is a normal route!,14
#Germanwings crash: Arrivals board at #Dusseldorf airport http://t.co/zU6hn03xzU http://t.co/MOQt2LDido,0,RT_com,germanwings-crash,not_rumour,Germanwings crash Arrivals board at Dusseldorf airport,7
"A @germanwings A322 #4U9525, BCN-DUS,  with at least 143 passengers has crashed today at 9.39 UTC http://t.co/L7Wtodurt7",1,AircraftTalking,germanwings-crash,rumour,"A A322 4U9525, BCN-DUS, with at least 143 passengers has crashed today at 9.39 UTC",15
France's Interior Ministry says debris located in crash of Germanwings Flight #4U925 in South France - @AP http://t.co/by471NAzFg,0,BreakingNews,germanwings-crash,not_rumour,France's Interior Ministry says debris located in crash of Germanwings Flight 4U925 in South France -,16
"Here is the speed and altitude graph of #4U9525 from @flightradar24. Scary stuff, shows it impacted ground at 400kts http://t.co/2ZYbh4MIih",0,marshall_mcf,germanwings-crash,not_rumour,"Here is the speed and altitude graph of 4U9525 from . Scary stuff, shows it impacted ground at 400kts",19
All 150 people on a #Germanwings plane which crashed in the Alps are thought to have died http://t.co/8UPMsinQkX http://t.co/RoM2b1e6zA,0,SkyNews,germanwings-crash,not_rumour,All 150 people on a Germanwings plane which crashed in the Alps are thought to have died,17
"A320 search &amp; rescue teams are said to be heading to the crash site at Méolans-Revel in the French Alps
#Germanwings http://t.co/gkBze2MTkx",0,Independent,germanwings-crash,not_rumour,A320 search amp rescue teams are said to be heading to the crash site at Molans-Revel in the French Alps Germanwings,21
"Praying for Germanwings A320 passengers &amp; their families &gt; 

http://t.co/Ug4ULnF6XL

#germanwings #A320",0,VibeTickets,germanwings-crash,not_rumour,Praying for Germanwings A320 passengers amp their families gt germanwings A320,11
"Just had an emergency meeting at Ansar, Ansar &amp; Ansar Lawyers about how to discredit the news the Germanwings co-pilot was a Muslim convert",1,BoringMoAnsar,germanwings-crash,rumour,"Just had an emergency meeting at Ansar, Ansar amp Ansar Lawyers about how to discredit the news the Germanwings co-pilot was a Muslim convert",24
UPDATE @flightradar24 altitude &amp; speed chart of #4U9525 http://t.co/wGXZMtDVDI http://t.co/pFdVDioV0e,0,airlivenet,germanwings-crash,not_rumour,UPDATE altitude amp speed chart of 4U9525,7
Follow our LIVE coverage of the #Germanwings flight 4U 9525 crash in France: http://t.co/QDmrXB1v6I http://t.co/pgwTvW4fzb,0,ReutersLive,germanwings-crash,not_rumour,Follow our LIVE coverage of the Germanwings flight 4U 9525 crash in France,13
French president: No survivors likely in Germanwings crash http://t.co/ZCVYX4B1lQ,1,HuffingtonPost,germanwings-crash,rumour,French president No survivors likely in Germanwings crash,8
Thoughts and prayers to the families and friends of the passengers of Germanwings Flight 9525. Beyond… https://t.co/f51rHVQ4Er,0,geoffjohns,germanwings-crash,not_rumour,Thoughts and prayers to the families and friends of the passengers of Germanwings Flight 9525. Beyond,16
"ALERT Photo: Germanwings crash plane 'lost signal at 6,800 feet,' flight radar shows - @itvnews http://t.co/m358Qc2Na1",1,airlivenet,germanwings-crash,rumour,"ALERT Photo Germanwings crash plane 'lost signal at 6,800 feet,' flight radar shows -",14
WATCH LIVE: France 24 coverage of Germanwings plane crash - http://t.co/MeN3sT6IwX http://t.co/e9RxyC7w6m,0,ABCNewsLive,germanwings-crash,not_rumour,WATCH LIVE France 24 coverage of Germanwings plane crash -,10
Our thoughts are with the families and friends of those aboard the Germanwings flight 9525,0,eurocontrol,germanwings-crash,not_rumour,Our thoughts are with the families and friends of those aboard the Germanwings flight 9525,15
Why do these catastrophes happen?Awful news about the #germanwings plane that has crashed. Thoughts are with those affected. Very sad indeed,0,CharlieKing85,germanwings-crash,not_rumour,Why do these catastrophes happen?Awful news about the germanwings plane that has crashed. Thoughts are with those affected. Very sad indeed,21
BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,1,foxandfriends,germanwings-crash,rumour,BREAKING 148 feared dead in crashed Germanwings flight,8
"French PM: France has been plunged into a deep sadness... compassion, solidarity with all victims' families #Germanwings",0,MaxFosterCNN,germanwings-crash,not_rumour,"French PM France has been plunged into a deep sadness... compassion, solidarity with all victims' families Germanwings",17
"2/2 on 4U 9525. If our fears are confirmed, this is a dark day for Germanwings."" Carsten Spohr",0,Lufthansa_DE,germanwings-crash,not_rumour,"2 2 on 4U 9525. If our fears are confirmed, this is a dark day for Germanwings."" Carsten Spohr",19
Live updates: #Germanwings crash in Alps http://t.co/J37vkD8ANF #4U9525 #Germany http://t.co/F4mjj1lnsK,0,dw_english,germanwings-crash,not_rumour,Live updates Germanwings crash in Alps 4U9525 Germany,8
Here's why the Germanwings crash scenario is less likely in the U.S. http://t.co/BTnZb7sEoT http://t.co/kY6SgGcDav,0,NBCNews,germanwings-crash,not_rumour,Here's why the Germanwings crash scenario is less likely in the U.S.,12
148 people feared dead after Germanwings Airbus crash in France: http://t.co/uuK7F3uSVP http://t.co/Y7e55cwW7B,1,Reuters,germanwings-crash,rumour,148 people feared dead after Germanwings Airbus crash in France,10
#Breaking: A plane carrying at least 142 people crashes in  France. French PM says unlikely anyone on the #Germanwings  jetliner survived,1,myfoxla,germanwings-crash,rumour,Breaking A plane carrying at least 142 people crashes in France. French PM says unlikely anyone on the Germanwings jetliner survived,21
"Airbus A320 #4U9525 crash: 
Flight tracking data here: 
http://t.co/9W6hfTGYQV #airbus http://t.co/RchXQsoqdJ",0,MattNavarra,germanwings-crash,not_rumour,Airbus A320 4U9525 crash Flight tracking data here airbus,9
Germanwings flight #4U9525 crashes in French Alps: plane was at low altitude when 'mayday' call received - live http://t.co/zViQibyimM,1,guardian,germanwings-crash,rumour,Germanwings flight 4U9525 crashes in French Alps plane was at low altitude when 'mayday' call received - live,18
GERMAN NEWS: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’?  http://t.co/VMXFNVRJEb http://t.co/CiXotBOh74,1,ThePatriot143,germanwings-crash,rumour,GERMAN NEWS Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT Hero of Islamic State?,13
Terrible news... Airbus A320 from Barcelona to Dusseldorf has crashed in France (Germanwings Flight 9525). http://t.co/C3zpWZ5bIF,1,champ_ian,germanwings-crash,rumour,Terrible news... Airbus A320 from Barcelona to Dusseldorf has crashed in France Germanwings Flight 9525 .,16
And I've just heard the news of the GermanWings plane crash😞thoughts go out to those involved😞,0,Tobjizzle,germanwings-crash,not_rumour,And I've just heard the news of the GermanWings plane crashthoughts go out to those involved,16
Our thoughts &amp; prayers are with the families and friends of @Germanwings #4U9525 passengers &amp; crew.,0,IATA,germanwings-crash,not_rumour,Our thoughts amp prayers are with the families and friends of 4U9525 passengers amp crew.,15
French President François Hollande states that there are no survivors expected in the Germanwings #4U9525 crash.,1,thatjohn,germanwings-crash,rumour,French President Franois Hollande states that there are no survivors expected in the Germanwings 4U9525 crash.,16
There were about 100 families… close enough to see the helicopters - @NicRobertsonCNN on #Germanwings memorial http://t.co/4rsPH7Ke3h,0,AC360,germanwings-crash,not_rumour,There were about 100 families close enough to see the helicopters - on Germanwings memorial,15
LIVE A French AirForce C-135 still over the area of #Germanwings Crash. http://t.co/wFg8KTSve2 http://t.co/JKMsJ8wL7P,0,airlivenet,germanwings-crash,not_rumour,LIVE A French AirForce C-135 still over the area of Germanwings Crash.,12
"The #Germanwings co-pilot was not a Muslim, so he could not have been a terrorist. He was depressed. 😒 http://t.co/ySZzpYHuWB",1,phyzal25,germanwings-crash,rumour,"The Germanwings co-pilot was not a Muslim, so he could not have been a terrorist. He was depressed.",18
BREAKING VIDEO of the #Germanwings #4U9525 crash area http://t.co/wFg8KTSve2 http://t.co/sXS0kTX3b3,0,airlivenet,germanwings-crash,not_rumour,BREAKING VIDEO of the Germanwings 4U9525 crash area,8
DETAILS: #Germanwings Airbus #A320 crashes near small town of #Barcelonnette in Alpes-de-Haute-Provence #4U9525 http://t.co/zU6hn03xzU,0,RT_com,germanwings-crash,not_rumour,DETAILS Germanwings Airbus A320 crashes near small town of Barcelonnette in Alpes-de-Haute-Provence 4U9525,13
Playback of flight #4U9525 with speed and altitude graph is available on http://t.co/FHoX6q0GHt http://t.co/amfKBbdeok,0,flightradar24,germanwings-crash,not_rumour,Playback of flight 4U9525 with speed and altitude graph is available on,12
BREAKING: Pilot on #Germanwings flight left cockpit before plane’s descent and couldn’t get back in: New York Times http://t.co/dZiWRFli74,1,TorontoStar,germanwings-crash,rumour,BREAKING Pilot on Germanwings flight left cockpit before planes descent and couldnt get back in New York Times,18
"The #Germanwings plane which crashed in the French Alps descended at an ""unprecedented"" rate, an aviation expert says http://t.co/h2N4a9lpOJ",1,SkyNews,germanwings-crash,rumour,"The Germanwings plane which crashed in the French Alps descended at an ""unprecedented"" rate, an aviation expert says",18
BREAKING NEWS #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. (140 passengers),1,SaraTimes,germanwings-crash,rumour,BREAKING NEWS A320 crashed could be Germanwings flight 4U9525 from Barcelona to Dusseldorf. 140 passengers,15
"Before crash, pilots of #Germanwings A320 reported emergency at 10:47 local time and descended rapidly to 5,000 feet. http://t.co/CwF82tkUVg",1,nycjim,germanwings-crash,rumour,"Before crash, pilots of Germanwings A320 reported emergency at 10 47 local time and descended rapidly to 5,000 feet.",19
"Not yet clear if any UK nationals in #Germanwings crash; thoughts with relatives, Downing Street says http://t.co/slDKtp3mMK",0,BBCBreaking,germanwings-crash,not_rumour,"Not yet clear if any UK nationals in Germanwings crash thoughts with relatives, Downing Street says",16
French police have confirmed that an #Airbus operated by -#Germanwings has crashed in Southern France,1,ReutersAero,germanwings-crash,rumour,French police have confirmed that an Airbus operated by -Germanwings has crashed in Southern France,15
Now hearing 148 passengers + crew on board the #A320 that has crashed in southern French Alps. #GermanWings flight. @BBCWorld,1,LucyHockingsBBC,germanwings-crash,rumour,Now hearing 148 passengers crew on board the A320 that has crashed in southern French Alps. GermanWings flight.,18
NEWS Germanwings pilot was muslim convert http://t.co/hQ9YdkHw3T,1,airlivenet,germanwings-crash,rumour,NEWS Germanwings pilot was muslim convert,6
JUST AHEAD: Could what happened with #Germanwings plane happen in the U.S.? Panel weighs in next on #KellyFile.,0,megynkelly,germanwings-crash,not_rumour,JUST AHEAD Could what happened with Germanwings plane happen in the U.S.? Panel weighs in next on KellyFile.,18
All my thoughts with passenger's and crew's families at this difficult moment #Germanwings,0,EP_President,germanwings-crash,not_rumour,All my thoughts with passenger's and crew's families at this difficult moment Germanwings,13
BREAKING: GermanWings A320 Crash in Southern France,1,stefandevries,germanwings-crash,rumour,BREAKING GermanWings A320 Crash in Southern France,7
"UPDATE: 240 firefighters, 210 policemen are on their way to the crash site http://t.co/WKhAjiH6pQ #Germanwings #4U9525",0,SputnikInt,germanwings-crash,not_rumour,"UPDATE 240 firefighters, 210 policemen are on their way to the crash site Germanwings 4U9525",15
Apparently from the comments at German PI – Andreas Lubitz was Muslim convert from his Facebook page http://t.co/5v98FoTCSh,1,slone,germanwings-crash,rumour,Apparently from the comments at German PI Andreas Lubitz was Muslim convert from his Facebook page,16
"As you hear reports on the Germanwings crash, remember to be patient. The truth takes time. http://t.co/gbwzS3PIKG http://t.co/sSGhE6BLYc",0,onthemedia,germanwings-crash,not_rumour,"As you hear reports on the Germanwings crash, remember to be patient. The truth takes time.",16
"#WakeUpAmerica 
Co-pilot was a Muslim Convert 
http://t.co/RYFQTVBYBL
@seanhannity @greta @act4america 
@KrisParonto @JGilliam_SEAL",1,gegco,germanwings-crash,rumour,WakeUpAmerica Co-pilot was a Muslim Convert,6
The co-pilot of the Germanwings Airbus was a convert to Islam and became Fidain! http://t.co/QR1iNWTXuh,1,HDLindiaOrg,germanwings-crash,rumour,The co-pilot of the Germanwings Airbus was a convert to Islam and became Fidain!,14
Recovered black box shows a pilot was locked out of the Germanwings cockpit before the crash http://t.co/ac6AdA5NKL http://t.co/bxgMNjEGeW,1,WIRED,germanwings-crash,rumour,Recovered black box shows a pilot was locked out of the Germanwings cockpit before the crash,16
"BREAKING: #Germanwings co-pilot's name is Andreas Lubitz, a German national, says Marseilles prosecutor: http://t.co/1o08vXVzP8",1,cnni,germanwings-crash,rumour,"BREAKING Germanwings co-pilot's name is Andreas Lubitz, a German national, says Marseilles prosecutor",13
The Twitter accounts @lufthansa and @germanwings have turned their logos black. http://t.co/cEEj2mHVPG,0,AJENews,germanwings-crash,not_rumour,The Twitter accounts and have turned their logos black.,9
JUST IN: Airbus plane operated by Lufthansa's Germanwings budget airline crashes in southern France: Officials,0,ChannelNewsAsia,germanwings-crash,not_rumour,JUST IN Airbus plane operated by Lufthansa's Germanwings budget airline crashes in southern France Officials,15
A320 Germanwings from Barcelona to Dusseldorf has crashed in French Alps near Digne les Bains.,1,Channel4News,germanwings-crash,rumour,A320 Germanwings from Barcelona to Dusseldorf has crashed in French Alps near Digne les Bains.,15
"German chancellor Angela Merkel ""deeply shaken"" by #Germanwings crash, spokesperson says http://t.co/rpzUdmE3s0",0,BBCBreaking,germanwings-crash,not_rumour,"German chancellor Angela Merkel ""deeply shaken"" by Germanwings crash, spokesperson says",11
BREAKING: Co-pilot was Muslim convert http://t.co/owHYZXnVN9,1,GR8_2B_alive,germanwings-crash,rumour,BREAKING Co-pilot was Muslim convert,5
"BREAKING - A320, owned by Lufthansa affiliate GermanWings was travelling between Barcelona and Dusseldorf when it went down in French Alps",1,skymarkwhite,germanwings-crash,rumour,"BREAKING - A320, owned by Lufthansa affiliate GermanWings was travelling between Barcelona and Dusseldorf when it went down in French Alps",21
My most sincere condolences to the victims of flight #4U9525 catastrophe and their relatives. No words can help but we stand by you.,0,PavloKlimkin,germanwings-crash,not_rumour,My most sincere condolences to the victims of flight 4U9525 catastrophe and their relatives. No words can help but we stand by you.,23
UPDATE: No survivors are expected among the 150 people aboard #Germanwings plane. http://t.co/hd7zdUJtH4 http://t.co/iibVTBuIqz,1,FoxNews,germanwings-crash,rumour,UPDATE No survivors are expected among the 150 people aboard Germanwings plane.,12
Report: Co-Pilot Locked Out Of Cockpit Before Fatal Plane Crash http://t.co/aXGQuacv2E #Germanwings http://t.co/T80L7BhXX6,1,BuzzFeedNews,germanwings-crash,rumour,Report Co-Pilot Locked Out Of Cockpit Before Fatal Plane Crash Germanwings,11
"A co-pilot deliberately crashed the Germanwings plane killing 150 people yet ""there was no indication that it is an act of terrorism""? Pftt!",0,angelpakaigucci,germanwings-crash,not_rumour,"A co-pilot deliberately crashed the Germanwings plane killing 150 people yet ""there was no indication that it is an act of terrorism""? Pftt!",23
French President François Hollande says he does not believe there will be any survivors of #germanwings crash http://t.co/ZBX37Z3Jbw,0,mashable,germanwings-crash,not_rumour,French President Franois Hollande says he does not believe there will be any survivors of germanwings crash,17
"#4U9525 was following the same flight path as yesterday
Yesterday http://t.co/59MOETk0Gd
Today http://t.co/21vkfBS38D http://t.co/BynF6vlVE0",0,flightradar24,germanwings-crash,not_rumour,4U9525 was following the same flight path as yesterday Yesterday Today,11
A Germanwings A320 has crashed en route to Dusseldorf. Flight Radar 24 of the last known position. #4U9525 http://t.co/FrI93NrYFF,1,torin,germanwings-crash,rumour,A Germanwings A320 has crashed en route to Dusseldorf. Flight Radar 24 of the last known position. 4U9525,18
"Flight #4U9525 was descending with a rate of about 3000-4000 feet per minute, which is quite standard for an airport approach.",1,flightradar24,germanwings-crash,rumour,"Flight 4U9525 was descending with a rate of about 3000-4000 feet per minute, which is quite standard for an airport approach.",21
IMAGE: Flightradar24 has this as the plane's last position. #4U9525 http://t.co/CIeAyJ4AOf - @BBCRosAtkins,0,rConflictNews,germanwings-crash,not_rumour,IMAGE Flightradar24 has this as the plane's last position. 4U9525 -,11
BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VxxvrU9XmV,1,AlArabiya_Eng,germanwings-crash,rumour,BREAKING 148 passengers were on board GermanWings Airbus A320 which has crashed in the southern French Alps,17
We are now tracking helicopters in the area where #4U9525 went down http://t.co/ylSF3zHgYa,0,planefinder,germanwings-crash,not_rumour,We are now tracking helicopters in the area where 4U9525 went down,12
BREAKING: Name of co-pilot of crashed #Germanwings flight was Andreas Lubitz,1,rConflictNews,germanwings-crash,rumour,BREAKING Name of co-pilot of crashed Germanwings flight was Andreas Lubitz,11
"Germanwings crash: ""The accident happened in a zone that is particularly hard to access."" http://t.co/on24GtCYyv",0,NST_Online,germanwings-crash,not_rumour,"Germanwings crash ""The accident happened in a zone that is particularly hard to access.""",14
"ALERT France's transport minister says distress signal was sent from Germanwings plane - @patthomas, @europe1 http://t.co/Ni7bJyJ52i",1,airlivenet,germanwings-crash,rumour,"ALERT France's transport minister says distress signal was sent from Germanwings plane - ,",14
BREAKING: Germanwings co-pilot was Muslim convert http://t.co/iCRwOsU1uq,1,flybyday63,germanwings-crash,rumour,BREAKING Germanwings co-pilot was Muslim convert,6
It will be a dark day for us if #Germanwings plane crash confirmed says Lufthansa http://t.co/zoav2Dq617,0,501Awani,germanwings-crash,not_rumour,It will be a dark day for us if Germanwings plane crash confirmed says Lufthansa,15
We must confirm to our deepest regret that Germanwings Flight 4U 9525 from Barcelona to Düsseldorf has suffered an accident over the 1/5,1,lufthansa,germanwings-crash,rumour,We must confirm to our deepest regret that Germanwings Flight 4U 9525 from Barcelona to Dsseldorf has suffered an accident over the 1 5,24
"MORE: #4U9525 jet belonged to Germanwings low-cost, authorities confrm the crash, debris found http://t.co/zU6hn03xzU http://t.co/0yWIEnAtJT",0,RT_com,germanwings-crash,not_rumour,"MORE 4U9525 jet belonged to Germanwings low-cost, authorities confrm the crash, debris found",13
"Tracking data shows descent of #4U9525 was very aggressive, but not full freefall. (image via @planefinder)http://t.co/vV6LPavase",1,NYCAviation,germanwings-crash,rumour,"Tracking data shows descent of 4U9525 was very aggressive, but not full freefall. image via",15
.@Bulc_EU: Our thoughts are with the families of the passengers on board of #Germanwings #Airbus #A320 - http://t.co/DYmEa3Wc6p,0,EU_Commission,germanwings-crash,not_rumour,. Our thoughts are with the families of the passengers on board of Germanwings Airbus A320 -,17
"A Germanwings Airbus A320, flight #4U9525 BCN-DUS, crashed in southern France; 148 on board http://t.co/tUtpc26daX",1,AviationSafety,germanwings-crash,rumour,"A Germanwings Airbus A320, flight 4U9525 BCN-DUS, crashed in southern France 148 on board",14
Germanwings co-pilot had serious depressive episode: Bild newspaper http://t.co/RgSTrehD21,1,Reuters,germanwings-crash,rumour,Germanwings co-pilot had serious depressive episode Bild newspaper,8
These are the cliffs #Germanwings rescuers are up against in #SeyneLesAlpes. A brand new hour of #AC360 begins now http://t.co/cvHAxyKUr9,0,AC360,germanwings-crash,not_rumour,These are the cliffs Germanwings rescuers are up against in SeyneLesAlpes. A brand new hour of AC360 begins now,19
The reasons why they haven't yet released the names of the pilots of the Germanwings plane suddenly seem so clear.,0,kesgardner,germanwings-crash,not_rumour,The reasons why they haven't yet released the names of the pilots of the Germanwings plane suddenly seem so clear.,20
BREAKING -4C on the #Germanwings crash site. Snow and wind expected in few mins. http://t.co/wFg8KTSve2 http://t.co/nm3JRSZ5da,0,airlivenet,germanwings-crash,not_rumour,BREAKING -4C on the Germanwings crash site. Snow and wind expected in few mins.,14
"With the #Germanwings tragedy, try to remember Captain Patrick Sonderheimer, who tried to kick down the door and save the plane.",0,silencewedge,germanwings-crash,not_rumour,"With the Germanwings tragedy, try to remember Captain Patrick Sonderheimer, who tried to kick down the door and save the plane.",21
For the LATEST UPDATE on the #germanwings plane that crashed in Southern France click http://t.co/WaB80Cd3EC,0,501Awani,germanwings-crash,not_rumour,For the LATEST UPDATE on the germanwings plane that crashed in Southern France click,14
#Germanwings flight with at least 142 passengers and crew of six goes down in the Alps region. http://t.co/4SXbd0uiVA http://t.co/3t9Agmtciy,0,AJEnglish,germanwings-crash,not_rumour,Germanwings flight with at least 142 passengers and crew of six goes down in the Alps region.,17
#AP10Things to know for Fri.: Turmoil escalates in Yemen; How airlines are responding to Germanwings crash: http://t.co/FHFMJtSNpm,0,AP,germanwings-crash,not_rumour,AP10Things to know for Fri. Turmoil escalates in Yemen How airlines are responding to Germanwings crash,16
"JUST IN: Germanwings plane crashes in southern France, up to 150 feared dead http://t.co/GIZjXnqBU3",1,ChannelNewsAsia,germanwings-crash,rumour,"JUST IN Germanwings plane crashes in southern France, up to 150 feared dead",13
New York Times just reporting one of the pilots was locked out of the cockpit before it crashed #Germanwings #cbc,1,NahlahAyed,germanwings-crash,rumour,New York Times just reporting one of the pilots was locked out of the cockpit before it crashed Germanwings cbc,20
Some follows for info on reported German plane crash in France: @lufthansa / @Airbus / @ECiotti / @germanwings http://t.co/ElBP57fxxw,0,AJENews,germanwings-crash,not_rumour,Some follows for info on reported German plane crash in France,11
"Germanwings statement says Flight 4U9525 crashed at 11:20 local time; 144 passengers, 6 crew on board - @Morning_Joe http://t.co/by471NAzFg",1,BreakingNews,germanwings-crash,rumour,"Germanwings statement says Flight 4U9525 crashed at 11 20 local time 144 passengers, 6 crew on board -",18
"At our last position report of 10,275ft we had the ground level at 3,300ft #4U9525",0,planefinder,germanwings-crash,not_rumour,"At our last position report of 10,275ft we had the ground level at 3,300ft 4U9525",15
Airlines begin requiring 2 crew members in cockpit at all times after #Germanwings crash: http://t.co/buO4yfkjx2,0,WNTonight,germanwings-crash,not_rumour,Airlines begin requiring 2 crew members in cockpit at all times after Germanwings crash,14
NEWS: 'Emergency Emergency' was the final distress call that was sent from the cockpit of flight #4U9525  - @PollyR_Aviation,1,airlivenet,germanwings-crash,rumour,NEWS 'Emergency Emergency' was the final distress call that was sent from the cockpit of flight 4U9525 -,18
"Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/k6pv4OsCQI",1,WSJ,germanwings-crash,rumour,"Germanwings A320 plane crashes in southern France, French prime minister says. More soon.",13
Everything we know about the Germanwings plane crash in France http://t.co/o0ZSGb1lQq http://t.co/N4TTbxlOY4,0,thei100,germanwings-crash,not_rumour,Everything we know about the Germanwings plane crash in France,10
#Germanwings co-pilot suffered serious depression 6 years ago: German newspaper http://t.co/LXDzBdNdMB http://t.co/yTUNdHyEJY,1,ChannelNewsAsia,germanwings-crash,rumour,Germanwings co-pilot suffered serious depression 6 years ago German newspaper,10
UPDATE: French President François Hollande has said that no survivors are expected in Germanwings plane crash over France. #9News,1,9NewsAUS,germanwings-crash,rumour,UPDATE French President Franois Hollande has said that no survivors are expected in Germanwings plane crash over France. 9News,19
#BREAKING Lufthansa chief says 'don't know yet what happened' to crashed Germanwings flight,0,AFP,germanwings-crash,not_rumour,BREAKING Lufthansa chief says 'don't know yet what happened' to crashed Germanwings flight,13
Report: Germanwings Co-Pilot Treated For Depression http://t.co/ewynIJ23A2,1,nprnews,germanwings-crash,rumour,Report Germanwings Co-Pilot Treated For Depression,6
Deeply shocked to learn about crash of flight #4U9525 in France. Our thoughts and prayers are with the victims &amp; their families @EPPGroup,0,ManfredWeber,germanwings-crash,not_rumour,Deeply shocked to learn about crash of flight 4U9525 in France. Our thoughts and prayers are with the victims amp their families,22
"PHOTO: Another image of crash site from #4U9525. (Pic via @laprovence) 
 http://t.co/K4O8fxQqzn - @PollyR_Aviation",0,airlivenet,germanwings-crash,not_rumour,PHOTO Another image of crash site from 4U9525. Pic via -,11
"Sad news, plane crashed in southern France http://t.co/2K5CklKRzZ #GermanWings",1,LindaSharkey,germanwings-crash,rumour,"Sad news, plane crashed in southern France GermanWings",8
